"Gene_ID","GSM7102172","GSM7102173","GSM7102174"
"ENSMUSG00000083982",0,0,0
"ENSMUSG00000083983",0,0,0
"ENSMUSG00000083985",0,0,0
"ENSMUSG00000083986",0,0,0
"ENSMUSG00000083987",0,0,0
"ENSMUSG00000083988",2,2,4
"ENSMUSG00000083989",0,0,0
"ENSMUSG00000083990",0,0,0
"ENSMUSG00000083991",0,0,0
"ENSMUSG00000083992",228,206,155
"ENSMUSG00000083993",0,0,0
"ENSMUSG00000083994",0,0,0
"ENSMUSG00000083995",0,2,0
"ENSMUSG00000083996",0,0,0
"ENSMUSG00000083997",0,0,0
"ENSMUSG00000083998",0,0,0
"ENSMUSG00000083999",0,0,0
"ENSMUSG00000084000",0,0,0
"ENSMUSG00000084001",0,0,0
"ENSMUSG00000084004",0,0,0
"ENSMUSG00000084006",0,0,0
"ENSMUSG00000084007",7,5,20
"ENSMUSG00000084009",0,0,0
"ENSMUSG00000084010",39,29,29
"ENSMUSG00000084011",0,9,1
"ENSMUSG00000084012",0,0,0
"ENSMUSG00000084013",44,39,47
"ENSMUSG00000084014",0,0,0
"ENSMUSG00000084015",0,0,0
"ENSMUSG00000084017",0,0,0
"ENSMUSG00000084018",0,0,0
"ENSMUSG00000084019",0,0,0
"ENSMUSG00000084020",0,0,0
"ENSMUSG00000084021",0,0,0
"ENSMUSG00000084022",0,0,0
"ENSMUSG00000084024",0,4,4
"ENSMUSG00000084025",0,0,0
"ENSMUSG00000084026",0,0,0
"ENSMUSG00000084027",0,0,0
"ENSMUSG00000084028",4,3,4
"ENSMUSG00000084029",4,8,4
"ENSMUSG00000084030",0,0,0
"ENSMUSG00000084031",0,0,0
"ENSMUSG00000084032",1,0,0
"ENSMUSG00000084033",18,18,8
"ENSMUSG00000084034",0,0,0
"ENSMUSG00000084038",0,0,6
"ENSMUSG00000084039",0,0,0
"ENSMUSG00000084041",0,0,0
"ENSMUSG00000084043",0,0,0
"ENSMUSG00000084044",0,0,0
"ENSMUSG00000084045",0,0,0
"ENSMUSG00000084046",0,0,0
"ENSMUSG00000084047",0,0,0
"ENSMUSG00000084048",0,0,0
"ENSMUSG00000084050",10,11,4
"ENSMUSG00000084052",1,7,0
"ENSMUSG00000084053",0,0,0
"ENSMUSG00000084054",0,0,0
"ENSMUSG00000084055",0,0,0
"ENSMUSG00000084056",0,0,0
"ENSMUSG00000084057",0,0,0
"ENSMUSG00000084058",0,7,0
"ENSMUSG00000084059",0,0,0
"ENSMUSG00000084060",3,0,0
"ENSMUSG00000084061",1,0,0
"ENSMUSG00000084063",0,0,0
"ENSMUSG00000084064",2,0,0
"ENSMUSG00000084065",0,0,0
"ENSMUSG00000084066",0,0,0
"ENSMUSG00000084067",235,298,197
"ENSMUSG00000084068",0,0,0
"ENSMUSG00000084069",0,0,0
"ENSMUSG00000084070",0,0,0
"ENSMUSG00000084071",0,0,12
"ENSMUSG00000084072",0,0,0
"ENSMUSG00000084073",0,0,0
"ENSMUSG00000084074",0,0,0
"ENSMUSG00000084076",0,0,0
"ENSMUSG00000084077",0,0,0
"ENSMUSG00000084078",0,0,0
"ENSMUSG00000084079",0,0,0
"ENSMUSG00000084080",0,0,0
"ENSMUSG00000084081",19,4,0
"ENSMUSG00000084082",0,0,0
"ENSMUSG00000084083",0,0,0
"ENSMUSG00000084085",0,0,0
"ENSMUSG00000084086",0,0,0
"ENSMUSG00000084087",12,10,0
"ENSMUSG00000084088",50,25,40
"ENSMUSG00000084089",0,0,0
"ENSMUSG00000084090",2,0,0
"ENSMUSG00000084092",0,0,0
"ENSMUSG00000084093",946,799,615
"ENSMUSG00000084094",9,48,18
"ENSMUSG00000084095",0,0,0
"ENSMUSG00000084096",0,0,0
"ENSMUSG00000084097",0,0,0
"ENSMUSG00000084098",41,57,36
"ENSMUSG00000084099",11,0,8
"ENSMUSG00000084101",0,0,0
"ENSMUSG00000084102",0,0,0
"ENSMUSG00000084103",0,0,0
"ENSMUSG00000084104",6,2,5
"ENSMUSG00000084105",0,0,0
"ENSMUSG00000084106",1767,1643,1726
"ENSMUSG00000084107",0,0,0
"ENSMUSG00000084108",0,0,0
"ENSMUSG00000084110",0,0,0
"ENSMUSG00000084111",1205,1108,1075
"ENSMUSG00000084112",0,0,0
"ENSMUSG00000084113",27,23,35
"ENSMUSG00000084114",0,0,0
"ENSMUSG00000084115",0,0,0
"ENSMUSG00000084116",0,0,0
"ENSMUSG00000084117",0,0,0
"ENSMUSG00000084118",0,0,0
"ENSMUSG00000084119",3,0,0
"ENSMUSG00000084120",0,0,0
"ENSMUSG00000084123",0,0,0
"ENSMUSG00000084124",3,1,2
"ENSMUSG00000084125",0,0,0
"ENSMUSG00000084126",0,0,0
"ENSMUSG00000084127",14,10,11
"ENSMUSG00000084128",0,3,20
"ENSMUSG00000084129",163,171,106
"ENSMUSG00000084130",0,0,0
"ENSMUSG00000084131",330,293,257
"ENSMUSG00000084132",0,3,0
"ENSMUSG00000084133",9,5,6
"ENSMUSG00000084134",0,0,0
"ENSMUSG00000084135",0,0,0
"ENSMUSG00000084136",0,0,0
"ENSMUSG00000084137",0,0,0
"ENSMUSG00000084138",2,0,0
"ENSMUSG00000084139",1,4,3
"ENSMUSG00000084140",1,0,1
"ENSMUSG00000084142",0,0,0
"ENSMUSG00000084143",0,0,0
"ENSMUSG00000084144",0,2,11
"ENSMUSG00000084145",178,164,195
"ENSMUSG00000084146",10,11,6
"ENSMUSG00000084147",0,0,0
"ENSMUSG00000084148",47,43,27
"ENSMUSG00000084149",12,21,14
"ENSMUSG00000084150",0,0,5
"ENSMUSG00000084151",0,0,0
"ENSMUSG00000084152",0,0,0
"ENSMUSG00000084153",0,2,2
"ENSMUSG00000084154",0,0,0
"ENSMUSG00000084155",0,0,0
"ENSMUSG00000084157",0,0,0
"ENSMUSG00000084158",0,0,0
"ENSMUSG00000084159",116,159,158
"ENSMUSG00000084160",0,0,0
"ENSMUSG00000084161",0,0,0
"ENSMUSG00000084162",0,0,0
"ENSMUSG00000084163",0,0,0
"ENSMUSG00000084164",0,0,0
"ENSMUSG00000084166",49,58,47
"ENSMUSG00000084167",0,0,0
"ENSMUSG00000084168",149,145,122
"ENSMUSG00000084169",0,0,0
"ENSMUSG00000084170",3,8,6
"ENSMUSG00000084171",0,0,0
"ENSMUSG00000084172",0,0,0
"ENSMUSG00000084173",0,0,0
"ENSMUSG00000084174",0,0,0
"ENSMUSG00000084175",0,0,0
"ENSMUSG00000084177",0,0,0
"ENSMUSG00000084178",0,0,0
"ENSMUSG00000084179",6,5,8
"ENSMUSG00000084180",0,13,4
"ENSMUSG00000084181",0,0,0
"ENSMUSG00000084182",0,0,0
"ENSMUSG00000084183",2,3,2
"ENSMUSG00000084184",0,0,0
"ENSMUSG00000084185",0,0,0
"ENSMUSG00000084186",0,0,0
"ENSMUSG00000084188",0,0,0
"ENSMUSG00000084189",0,0,0
"ENSMUSG00000084190",4,0,0
"ENSMUSG00000084191",0,0,0
"ENSMUSG00000084192",0,0,0
"ENSMUSG00000084193",0,4,4
"ENSMUSG00000084195",0,0,0
"ENSMUSG00000084196",0,0,0
"ENSMUSG00000084197",0,0,0
"ENSMUSG00000084198",0,0,0
"ENSMUSG00000084199",0,3,0
"ENSMUSG00000084200",0,0,0
"ENSMUSG00000084201",0,0,0
"ENSMUSG00000084202",7,10,6
"ENSMUSG00000084203",4,2,0
"ENSMUSG00000084204",0,0,0
"ENSMUSG00000084205",0,0,0
"ENSMUSG00000084206",0,0,0
"ENSMUSG00000084207",0,0,0
"ENSMUSG00000084208",0,0,0
"ENSMUSG00000084209",0,0,0
"ENSMUSG00000084210",0,0,0
"ENSMUSG00000084211",0,0,0
"ENSMUSG00000084212",0,0,0
"ENSMUSG00000084213",3,0,4
"ENSMUSG00000084214",0,0,0
"ENSMUSG00000084215",14,7,2
"ENSMUSG00000084216",0,0,0
"ENSMUSG00000084217",0,0,0
"ENSMUSG00000084218",0,0,0
"ENSMUSG00000084219",0,0,0
"ENSMUSG00000084220",0,0,0
"ENSMUSG00000084221",14,12,3
"ENSMUSG00000084222",0,0,0
"ENSMUSG00000084223",0,0,0
"ENSMUSG00000084224",43,29,16
"ENSMUSG00000084226",0,0,0
"ENSMUSG00000084228",0,0,0
"ENSMUSG00000084230",57,99,61
"ENSMUSG00000084231",2,1,3
"ENSMUSG00000084234",8,0,4
"ENSMUSG00000084235",73,165,56
"ENSMUSG00000084236",0,0,0
"ENSMUSG00000084237",0,0,0
"ENSMUSG00000084238",0,0,0
"ENSMUSG00000084239",0,8,0
"ENSMUSG00000084240",4,12,0
"ENSMUSG00000084241",82,105,74
"ENSMUSG00000084243",0,0,0
"ENSMUSG00000084244",10,11,0
"ENSMUSG00000084245",0,0,0
"ENSMUSG00000084246",0,0,0
"ENSMUSG00000084247",0,0,0
"ENSMUSG00000084248",0,0,0
"ENSMUSG00000084249",7,4,8
"ENSMUSG00000084250",0,0,0
"ENSMUSG00000084251",0,0,0
"ENSMUSG00000084252",18,14,1
"ENSMUSG00000084253",0,0,0
"ENSMUSG00000084254",0,0,0
"ENSMUSG00000084256",0,0,0
"ENSMUSG00000084257",0,0,0
"ENSMUSG00000084259",0,0,0
"ENSMUSG00000084260",28,19,10
"ENSMUSG00000084261",0,0,0
"ENSMUSG00000084262",0,3,0
"ENSMUSG00000084264",0,0,0
"ENSMUSG00000084265",5,9,1
"ENSMUSG00000084267",0,0,0
"ENSMUSG00000084269",0,0,0
"ENSMUSG00000084270",0,0,0
"ENSMUSG00000084271",4,0,3
"ENSMUSG00000084272",0,0,0
"ENSMUSG00000084273",0,0,0
"ENSMUSG00000084274",7,21,7
"ENSMUSG00000084275",0,10,0
"ENSMUSG00000084276",0,0,0
"ENSMUSG00000084277",13,10,11
"ENSMUSG00000084278",0,0,0
"ENSMUSG00000084279",4,5,5
"ENSMUSG00000084280",8,0,0
"ENSMUSG00000084281",0,2,0
"ENSMUSG00000084282",0,0,0
"ENSMUSG00000084283",0,0,0
"ENSMUSG00000084284",54,48,45
"ENSMUSG00000084285",0,0,0
"ENSMUSG00000084286",0,0,0
"ENSMUSG00000084287",0,0,0
"ENSMUSG00000084288",0,1,0
"ENSMUSG00000084289",0,0,0
"ENSMUSG00000084291",0,0,0
"ENSMUSG00000084292",0,0,0
"ENSMUSG00000084293",0,0,0
"ENSMUSG00000084294",0,0,0
"ENSMUSG00000084295",0,0,0
"ENSMUSG00000084296",0,0,0
"ENSMUSG00000084297",0,0,0
"ENSMUSG00000084298",0,0,0
"ENSMUSG00000084299",0,4,2
"ENSMUSG00000084300",0,0,0
"ENSMUSG00000084301",4,0,0
"ENSMUSG00000084302",0,8,0
"ENSMUSG00000084303",1,0,0
"ENSMUSG00000084304",44,31,29
"ENSMUSG00000084305",0,0,0
"ENSMUSG00000084306",0,4,4
"ENSMUSG00000084307",0,0,2
"ENSMUSG00000084308",0,0,0
"ENSMUSG00000084309",0,0,0
"ENSMUSG00000084310",0,4,0
"ENSMUSG00000084311",0,0,0
"ENSMUSG00000084312",0,0,0
"ENSMUSG00000084313",0,0,0
"ENSMUSG00000084314",50,59,59
"ENSMUSG00000084315",0,0,0
"ENSMUSG00000084316",0,0,0
"ENSMUSG00000084318",0,0,0
"ENSMUSG00000084319",1286,1253,950
"ENSMUSG00000084320",8,17,4
"ENSMUSG00000084323",92,155,39
"ENSMUSG00000084324",0,0,0
"ENSMUSG00000084325",0,0,0
"ENSMUSG00000084326",0,0,0
"ENSMUSG00000084327",0,0,0
"ENSMUSG00000084328",0,0,0
"ENSMUSG00000084329",39,27,84
"ENSMUSG00000084330",0,0,0
"ENSMUSG00000084331",0,2,2
"ENSMUSG00000084332",0,0,0
"ENSMUSG00000084333",0,0,0
"ENSMUSG00000084334",0,0,0
"ENSMUSG00000084335",0,0,0
"ENSMUSG00000084336",0,0,0
"ENSMUSG00000084337",0,0,0
"ENSMUSG00000084338",0,0,0
"ENSMUSG00000084339",0,0,0
"ENSMUSG00000084340",4,0,0
"ENSMUSG00000084341",0,18,4
"ENSMUSG00000084342",8,7,0
"ENSMUSG00000084343",0,0,0
"ENSMUSG00000084344",0,0,0
"ENSMUSG00000084345",199,155,148
"ENSMUSG00000084346",0,0,0
"ENSMUSG00000084347",379,390,271
"ENSMUSG00000084348",0,2,4
"ENSMUSG00000084349",1790,2166,1816
"ENSMUSG00000084350",143,126,110
"ENSMUSG00000084351",0,0,0
"ENSMUSG00000084352",0,0,0
"ENSMUSG00000084353",24,8,4
"ENSMUSG00000084355",0,0,0
"ENSMUSG00000084356",0,0,0
"ENSMUSG00000084357",0,0,0
"ENSMUSG00000084358",0,0,0
"ENSMUSG00000084359",0,0,0
"ENSMUSG00000084360",0,0,0
"ENSMUSG00000084361",0,0,0
"ENSMUSG00000084362",3,1,0
"ENSMUSG00000084363",0,0,0
"ENSMUSG00000084366",0,0,0
"ENSMUSG00000084367",0,0,0
"ENSMUSG00000084368",0,0,0
"ENSMUSG00000084369",0,0,0
"ENSMUSG00000084370",0,8,0
"ENSMUSG00000084371",8,42,35
"ENSMUSG00000084372",0,0,0
"ENSMUSG00000084373",0,6,0
"ENSMUSG00000084374",0,0,0
"ENSMUSG00000084375",5,18,4
"ENSMUSG00000084376",0,0,0
"ENSMUSG00000084377",0,0,0
"ENSMUSG00000084378",0,0,0
"ENSMUSG00000084379",0,0,0
"ENSMUSG00000084380",0,0,0
"ENSMUSG00000084381",10,46,2
"ENSMUSG00000084382",0,0,0
"ENSMUSG00000084383",1315,1125,1245
"ENSMUSG00000084384",306,214,202
"ENSMUSG00000084385",0,0,0
"ENSMUSG00000084386",3,0,0
"ENSMUSG00000084387",0,0,0
"ENSMUSG00000084390",6,19,12
"ENSMUSG00000084391",0,0,0
"ENSMUSG00000084392",0,3,0
"ENSMUSG00000084393",0,0,0
"ENSMUSG00000084394",0,0,0
"ENSMUSG00000084395",0,0,0
"ENSMUSG00000084396",0,0,0
"ENSMUSG00000084397",0,0,0
"ENSMUSG00000084399",10,0,9
"ENSMUSG00000084400",0,0,0
"ENSMUSG00000084401",0,0,0
"ENSMUSG00000084403",0,0,0
"ENSMUSG00000084404",0,0,0
"ENSMUSG00000084405",0,0,0
"ENSMUSG00000084407",33,35,23
"ENSMUSG00000084408",47,26,10
"ENSMUSG00000084411",9,3,5
"ENSMUSG00000084412",0,0,0
"ENSMUSG00000084413",4,4,4
"ENSMUSG00000084414",0,0,0
"ENSMUSG00000084415",0,0,0
"ENSMUSG00000084416",402,639,338
"ENSMUSG00000084417",0,0,0
"ENSMUSG00000084418",0,0,0
"ENSMUSG00000084419",0,4,0
"ENSMUSG00000084421",4,4,0
"ENSMUSG00000084422",2,4,0
"ENSMUSG00000084423",0,0,0
"ENSMUSG00000084425",0,0,0
"ENSMUSG00000084426",0,0,0
"ENSMUSG00000084428",0,0,0
"ENSMUSG00000084431",0,2,0
"ENSMUSG00000084432",0,0,0
"ENSMUSG00000084433",6,10,11
"ENSMUSG00000084435",0,0,0
"ENSMUSG00000084437",0,0,0
"ENSMUSG00000084439",0,0,0
"ENSMUSG00000084440",2,11,1
"ENSMUSG00000084441",0,0,3
"ENSMUSG00000084442",1,0,0
"ENSMUSG00000084443",0,0,0
"ENSMUSG00000084444",0,0,0
"ENSMUSG00000084445",0,0,0
"ENSMUSG00000084446",0,0,0
"ENSMUSG00000084447",0,1,0
"ENSMUSG00000084448",0,0,0
"ENSMUSG00000084449",0,0,0
"ENSMUSG00000084450",0,0,0
"ENSMUSG00000084451",0,0,0
"ENSMUSG00000084452",0,0,0
"ENSMUSG00000084453",0,0,0
"ENSMUSG00000084454",0,0,0
"ENSMUSG00000084456",0,0,0
"ENSMUSG00000084457",2,5,2
"ENSMUSG00000084458",0,1,4
"ENSMUSG00000084459",10,28,10
"ENSMUSG00000084460",0,0,0
"ENSMUSG00000084461",0,0,0
"ENSMUSG00000084462",0,0,0
"ENSMUSG00000084463",0,0,0
"ENSMUSG00000084465",0,0,0
"ENSMUSG00000084466",0,0,0
"ENSMUSG00000084467",0,0,0
"ENSMUSG00000084468",1,0,0
"ENSMUSG00000084469",0,0,0
"ENSMUSG00000084472",0,0,0
"ENSMUSG00000084473",0,0,2
"ENSMUSG00000084474",0,0,0
"ENSMUSG00000084475",0,0,0
"ENSMUSG00000084476",0,0,0
"ENSMUSG00000084477",0,3,0
"ENSMUSG00000084478",2,0,2
"ENSMUSG00000084479",0,0,0
"ENSMUSG00000084480",0,0,0
"ENSMUSG00000084484",0,0,0
"ENSMUSG00000084485",0,0,0
"ENSMUSG00000084487",2,1,0
"ENSMUSG00000084492",0,0,0
"ENSMUSG00000084493",0,1,7
"ENSMUSG00000084496",0,0,0
"ENSMUSG00000084497",6,0,0
"ENSMUSG00000084498",0,0,0
"ENSMUSG00000084500",0,0,0
"ENSMUSG00000084501",0,0,0
"ENSMUSG00000084502",0,0,0
"ENSMUSG00000084503",0,0,0
"ENSMUSG00000084504",0,0,0
"ENSMUSG00000084505",0,0,0
"ENSMUSG00000084506",0,0,0
"ENSMUSG00000084507",0,0,1
"ENSMUSG00000084508",0,0,0
"ENSMUSG00000084511",0,0,0
"ENSMUSG00000084512",0,0,0
"ENSMUSG00000084513",0,0,0
"ENSMUSG00000084514",9,1,1
"ENSMUSG00000084515",0,0,0
"ENSMUSG00000084516",1,2,1
"ENSMUSG00000084517",0,0,0
"ENSMUSG00000084518",0,0,0
"ENSMUSG00000084519",20,6,15
"ENSMUSG00000084521",0,0,0
"ENSMUSG00000084522",1,0,0
"ENSMUSG00000084523",1,1,1
"ENSMUSG00000084524",0,0,0
"ENSMUSG00000084526",0,1,0
"ENSMUSG00000084527",0,0,0
"ENSMUSG00000084530",63,2,72
"ENSMUSG00000084531",0,0,0
"ENSMUSG00000084532",0,0,0
"ENSMUSG00000084535",1,1,1
"ENSMUSG00000084536",0,0,0
"ENSMUSG00000084537",0,0,0
"ENSMUSG00000084539",0,0,0
"ENSMUSG00000084540",0,0,0
"ENSMUSG00000084541",0,0,0
"ENSMUSG00000084543",0,0,0
"ENSMUSG00000084544",1,6,0
"ENSMUSG00000084545",0,0,0
"ENSMUSG00000084546",0,0,0
"ENSMUSG00000084547",0,0,0
"ENSMUSG00000084548",0,0,0
"ENSMUSG00000084549",1,1,1
"ENSMUSG00000084550",0,0,0
"ENSMUSG00000084551",0,0,0
"ENSMUSG00000084552",1,6,0
"ENSMUSG00000084555",0,0,0
"ENSMUSG00000084557",0,0,3
"ENSMUSG00000084558",0,0,0
"ENSMUSG00000084559",1,1,1
"ENSMUSG00000084560",0,0,0
"ENSMUSG00000084562",3,2,0
"ENSMUSG00000084564",0,1,0
"ENSMUSG00000084565",1,1,1
"ENSMUSG00000084566",0,1,0
"ENSMUSG00000084567",0,0,0
"ENSMUSG00000084568",0,0,0
"ENSMUSG00000084569",0,0,0
"ENSMUSG00000084571",0,0,3
"ENSMUSG00000084572",0,3,4
"ENSMUSG00000084573",0,1,0
"ENSMUSG00000084574",0,0,0
"ENSMUSG00000084575",0,1,0
"ENSMUSG00000084576",0,0,0
"ENSMUSG00000084579",0,0,0
"ENSMUSG00000084581",0,0,0
"ENSMUSG00000084582",0,0,0
"ENSMUSG00000084583",0,0,0
"ENSMUSG00000084584",0,2,0
"ENSMUSG00000084587",0,0,0
"ENSMUSG00000084588",0,0,0
"ENSMUSG00000084589",0,0,0
"ENSMUSG00000084590",1,1,0
"ENSMUSG00000084591",0,0,0
"ENSMUSG00000084592",18,9,12
"ENSMUSG00000084593",0,2,0
"ENSMUSG00000084595",1,3,0
"ENSMUSG00000084596",0,0,0
"ENSMUSG00000084597",0,0,0
"ENSMUSG00000084598",0,0,0
"ENSMUSG00000084599",0,0,0
"ENSMUSG00000084600",0,0,0
"ENSMUSG00000084601",0,3,3
"ENSMUSG00000084602",0,0,0
"ENSMUSG00000084603",23,22,14
"ENSMUSG00000084604",0,1,0
"ENSMUSG00000084605",0,0,0
"ENSMUSG00000084606",0,0,0
"ENSMUSG00000084607",2,4,4
"ENSMUSG00000084608",0,0,0
"ENSMUSG00000084609",0,0,0
"ENSMUSG00000084610",0,0,0
"ENSMUSG00000084611",0,0,0
"ENSMUSG00000084612",0,0,0
"ENSMUSG00000084613",0,0,0
"ENSMUSG00000084616",22,22,21
"ENSMUSG00000084617",0,0,0
"ENSMUSG00000084619",0,0,0
"ENSMUSG00000084620",0,0,0
"ENSMUSG00000084621",0,0,0
"ENSMUSG00000084622",0,0,0
"ENSMUSG00000084624",2,3,1
"ENSMUSG00000084625",0,0,0
"ENSMUSG00000084627",0,0,0
"ENSMUSG00000084628",4,18,0
"ENSMUSG00000084629",0,0,0
"ENSMUSG00000084630",0,0,0
"ENSMUSG00000084631",0,0,0
"ENSMUSG00000084632",0,9,2
"ENSMUSG00000084633",0,0,0
"ENSMUSG00000084635",0,0,0
"ENSMUSG00000084636",0,0,0
"ENSMUSG00000084637",0,0,0
"ENSMUSG00000084638",0,0,0
"ENSMUSG00000084639",0,0,0
"ENSMUSG00000084640",0,0,0
"ENSMUSG00000084641",0,0,2
"ENSMUSG00000084642",0,1,0
"ENSMUSG00000084643",0,0,0
"ENSMUSG00000084644",0,1,2
"ENSMUSG00000084645",0,2,0
"ENSMUSG00000084646",0,0,0
"ENSMUSG00000084647",0,0,0
"ENSMUSG00000084648",0,0,0
"ENSMUSG00000084649",0,0,0
"ENSMUSG00000084650",0,0,0
"ENSMUSG00000084651",0,0,0
"ENSMUSG00000084652",0,0,0
"ENSMUSG00000084653",0,1,0
"ENSMUSG00000084654",0,0,0
"ENSMUSG00000084658",0,0,0
"ENSMUSG00000084659",0,0,3
"ENSMUSG00000084660",2,0,0
"ENSMUSG00000084661",0,0,0
"ENSMUSG00000084663",1,47,1
"ENSMUSG00000084664",11,6,9
"ENSMUSG00000084665",0,0,0
"ENSMUSG00000084666",7,0,3
"ENSMUSG00000084667",1,1,1
"ENSMUSG00000084668",0,0,0
"ENSMUSG00000084669",0,0,0
"ENSMUSG00000084671",0,1,0
"ENSMUSG00000084673",1,0,2
"ENSMUSG00000084674",0,0,4
"ENSMUSG00000084675",0,0,0
"ENSMUSG00000084678",0,0,0
"ENSMUSG00000084682",0,0,0
"ENSMUSG00000084683",0,0,0
"ENSMUSG00000084684",0,0,0
"ENSMUSG00000084686",13,18,8
"ENSMUSG00000084688",0,0,0
"ENSMUSG00000084689",0,0,0
"ENSMUSG00000084690",0,0,0
"ENSMUSG00000084691",1,1,1
"ENSMUSG00000084693",1,4,0
"ENSMUSG00000084694",7,4,0
"ENSMUSG00000084696",3,0,1
"ENSMUSG00000084700",0,0,0
"ENSMUSG00000084701",0,3,3
"ENSMUSG00000084702",0,0,0
"ENSMUSG00000084703",0,0,0
"ENSMUSG00000084704",0,0,0
"ENSMUSG00000084705",0,0,0
"ENSMUSG00000084706",0,0,4
"ENSMUSG00000084708",1,2,1
"ENSMUSG00000084710",0,0,0
"ENSMUSG00000084711",0,0,0
"ENSMUSG00000084713",0,6,0
"ENSMUSG00000084714",0,0,0
"ENSMUSG00000084717",0,0,0
"ENSMUSG00000084718",0,0,0
"ENSMUSG00000084719",0,0,0
"ENSMUSG00000084722",0,4,0
"ENSMUSG00000084725",0,0,0
"ENSMUSG00000084728",0,0,0
"ENSMUSG00000084729",4,2,0
"ENSMUSG00000084731",0,0,0
"ENSMUSG00000084732",0,0,0
"ENSMUSG00000084733",0,0,0
"ENSMUSG00000084734",0,0,0
"ENSMUSG00000084737",0,0,0
"ENSMUSG00000084738",0,0,0
"ENSMUSG00000084739",0,2,0
"ENSMUSG00000084740",0,0,0
"ENSMUSG00000084741",0,0,0
"ENSMUSG00000084742",0,0,0
"ENSMUSG00000084743",0,0,0
"ENSMUSG00000084744",5,0,0
"ENSMUSG00000084745",0,0,1
"ENSMUSG00000084746",0,0,0
"ENSMUSG00000084747",0,0,0
"ENSMUSG00000084748",0,0,0
"ENSMUSG00000084749",0,0,0
"ENSMUSG00000084750",0,0,0
"ENSMUSG00000084751",8,1,1
"ENSMUSG00000084752",0,0,0
"ENSMUSG00000084753",0,0,0
"ENSMUSG00000084754",4,12,31
"ENSMUSG00000084755",15,12,30
"ENSMUSG00000084756",0,0,0
"ENSMUSG00000084757",0,0,0
"ENSMUSG00000084758",11,0,0
"ENSMUSG00000084760",0,0,0
"ENSMUSG00000084761",23,12,18
"ENSMUSG00000084762",0,0,0
"ENSMUSG00000084764",0,7,0
"ENSMUSG00000084766",0,4,0
"ENSMUSG00000084768",0,0,0
"ENSMUSG00000084769",2,0,0
"ENSMUSG00000084771",99,67,77
"ENSMUSG00000084772",0,0,4
"ENSMUSG00000084773",0,0,0
"ENSMUSG00000084774",0,0,0
"ENSMUSG00000084775",0,0,3
"ENSMUSG00000084776",0,0,0
"ENSMUSG00000084780",0,4,0
"ENSMUSG00000084781",82,73,63
"ENSMUSG00000084782",4,0,0
"ENSMUSG00000084783",5,0,5
"ENSMUSG00000084785",0,0,0
"ENSMUSG00000084786",3679,3651,3152
"ENSMUSG00000084787",0,0,0
"ENSMUSG00000084788",0,0,4
"ENSMUSG00000084789",0,0,2
"ENSMUSG00000084790",185,124,148
"ENSMUSG00000084791",0,0,0
"ENSMUSG00000084792",107,92,80
"ENSMUSG00000084793",0,0,0
"ENSMUSG00000084794",0,0,0
"ENSMUSG00000084795",0,0,0
"ENSMUSG00000084796",6,0,5
"ENSMUSG00000084797",5,17,19
"ENSMUSG00000084798",0,0,0
"ENSMUSG00000084799",241,298,237
"ENSMUSG00000084800",10,15,0
"ENSMUSG00000084802",0,0,0
"ENSMUSG00000084803",138,138,106
"ENSMUSG00000084804",0,0,0
"ENSMUSG00000084805",0,0,0
"ENSMUSG00000084806",0,0,0
"ENSMUSG00000084807",0,0,0
"ENSMUSG00000084808",158,132,113
"ENSMUSG00000084809",5,17,18
"ENSMUSG00000084811",0,0,0
"ENSMUSG00000084816",0,0,0
"ENSMUSG00000084817",131,122,67
"ENSMUSG00000084818",0,0,0
"ENSMUSG00000084819",2,8,0
"ENSMUSG00000084821",14,0,11
"ENSMUSG00000084822",9,7,6
"ENSMUSG00000084823",0,0,0
"ENSMUSG00000084824",0,0,0
"ENSMUSG00000084825",0,0,0
"ENSMUSG00000084826",25,49,12
"ENSMUSG00000084828",12,48,25
"ENSMUSG00000084829",0,0,0
"ENSMUSG00000084830",678,510,499
"ENSMUSG00000084831",0,0,0
"ENSMUSG00000084833",0,0,0
"ENSMUSG00000084834",12,0,0
"ENSMUSG00000084835",52,24,32
"ENSMUSG00000084836",0,0,0
"ENSMUSG00000084837",0,0,0
"ENSMUSG00000084838",1737,1790,1691
"ENSMUSG00000084839",14,16,12
"ENSMUSG00000084840",0,4,0
"ENSMUSG00000084842",52,931,1277
"ENSMUSG00000084843",80,29,43
"ENSMUSG00000084844",0,0,0
"ENSMUSG00000084845",2470,2345,1839
"ENSMUSG00000084846",127,167,137
"ENSMUSG00000084847",0,0,0
"ENSMUSG00000084848",3,0,0
"ENSMUSG00000084849",124,106,89
"ENSMUSG00000084850",7,0,0
"ENSMUSG00000084851",0,0,0
"ENSMUSG00000084852",5,2,1
"ENSMUSG00000084853",0,0,0
"ENSMUSG00000084854",0,0,0
"ENSMUSG00000084855",0,0,0
"ENSMUSG00000084856",0,0,0
"ENSMUSG00000084858",17,27,15
"ENSMUSG00000084859",29,3,11
"ENSMUSG00000084860",0,0,0
"ENSMUSG00000084861",0,0,0
"ENSMUSG00000084862",114,80,100
"ENSMUSG00000084863",0,0,0
"ENSMUSG00000084864",12,11,11
"ENSMUSG00000084865",3,7,7
"ENSMUSG00000084866",37,55,65
"ENSMUSG00000084869",0,0,4
"ENSMUSG00000084870",0,0,0
"ENSMUSG00000084871",4,0,0
"ENSMUSG00000084873",8,0,0
"ENSMUSG00000084874",15,18,3
