"Gene_ID","GSM4960153","GSM4960154","GSM4960155"
"Gm13052",5,6,4
"Gm13053",0,1,0
"Gm13054",3,4,2
"Gm13055",1,0,0
"Gm13056",0,1,2
"Gm13057",0,0,0
"Gm13058",0,0,0
"Gm13059",0,0,0
"Gm13060",0,0,0
"Gm13061",0,0,0
"Gm13062",1,1,2
"Gm13063",1,2,2
"Gm13064",0,0,0
"Gm13065",0,0,0
"Gm13066",0,0,1
"Gm13067",7,3,0
"Gm13068",2,3,2
"Gm13069",1,2,1
"Gm13070",0,0,2
"Gm13071",7,3,9
"Gm13072",68,47,43
"Gm13073",2,0,0
"Gm13074",0,0,1
"Gm13075",0,0,1
"Gm13076",0,0,0
"Gm13077",47,25,27
"Gm13078",1,0,0
"Gm13079",0,0,0
"Gm13080",235,219,224
"Gm13081",0,0,3
"Gm13082",810,595,712
"Gm13083",0,0,1
"Gm13084",1,0,0
"Gm13085",0,0,0
"Gm13086",0,0,0
"Gm13087",0,0,0
"Gm13088",0,0,0
"Gm13089",0,0,0
"Gm13090",5,4,12
"Gm13091",17,8,19
"Gm13092",123,86,93
"Gm13093",7,5,6
"Gm13094",0,0,0
"Gm13096",3,0,2
"Gm13097",2,3,1
"Gm13098",25,16,20
"Gm13100",0,0,0
"Gm13101",0,0,0
"Gm13102",0,0,0
"Gm13103",0,0,0
"Gm13104",0,0,0
"Gm13105",0,0,0
"Gm13106",0,0,0
"Gm13108",0,0,0
"Gm13109",0,0,0
"Gm13110",16,7,17
"Gm13111",341,129,200
"Gm13112",12,7,6
"Gm13113",1,0,1
"Gm13114",2,0,0
"Gm13115",0,1,0
"Gm13116",1,0,0
"Gm13117",0,0,1
"Gm13118",0,0,0
"Gm13119",0,0,0
"Gm13120",0,0,0
"Gm13121",0,0,0
"Gm13122",0,0,0
"Gm13123",51,38,28
"Gm13124",0,0,0
"Gm13125",0,0,0
"Gm13126",1,1,1
"Gm13127",752,479,611
"Gm13128",0,0,0
"Gm13130",0,0,0
"Gm13131",25,25,21
"Gm13132",0,0,0
"Gm13133",4,1,4
"Gm13134",4,1,2
"Gm13135",54,47,65
"Gm13136",36,35,37
"Gm13137",0,0,0
"Gm13138",0,0,0
"Gm13139",27,22,26
"Gm13140",93,60,88
"Gm13141",3,0,1
"Gm13142",0,0,0
"Gm13144",0,0,0
"Gm13145",0,0,0
"Gm13146",1,1,1
"Gm13147",0,0,1
"Gm13148",0,0,0
"Gm13149",0,0,0
"Gm13150",0,0,0
"Gm13151",0,0,0
"Gm13152",48,24,41
"Gm13153",0,0,0
"Gm13154",0,0,2
"Gm13155",0,0,0
"Gm13156",4,2,0
"Gm13157",61,44,48
"Gm13158",0,0,0
"Gm13160",0,0,0
"Gm13162",0,0,0
"Gm13163",0,0,0
"Gm13165",0,0,0
"Gm13166",0,0,0
"Gm13167",0,0,0
"Gm13168",0,1,0
"Gm13169",8,2,2
"Gm13170",0,0,0
"Gm13171",0,0,2
"Gm13172",0,0,0
"Gm13173",0,0,0
"Gm13174",0,1,0
"Gm13175",3,1,0
"Gm13176",2,0,0
"Gm13177",0,0,1
"Gm13178",1,0,0
"Gm13179",2,5,0
"Gm13180",0,0,0
"Gm13181",72,60,74
"Gm13182",0,2,0
"Gm13183",0,0,0
"Gm13184",1,1,3
"Gm13185",0,2,0
"Gm13186",5,3,4
"Gm13187",8,6,7
"Gm13188",7,6,6
"Gm13189",6,3,4
"Gm13191",0,0,0
"Gm13192",4,5,7
"Gm13193",0,0,0
"Gm13194",4,4,2
"Gm13195",0,0,0
"Gm13196",13,12,13
"Gm13197",0,0,0
"Gm13198",0,1,0
"Gm13199",10,13,13
"Gm13200",2,0,0
"Gm13201",0,0,0
"Gm13202",578,401,430
"Gm13203",0,1,0
"Gm13204",24,20,19
"Gm13205",59,63,48
"Gm13206",2,0,0
"Gm13207",4,7,5
"Gm13209",0,1,0
"Gm13210",0,0,0
"Gm13211",0,1,0
"Gm13212",2,0,1
"Gm13213",0,0,1
"Gm13214",2,0,1
"Gm13215",0,0,0
"Gm13216",3,0,4
"Gm13217",100,83,81
"Gm13218",0,0,0
"Gm13219",2,0,0
"Gm1322",1,0,0
"Gm13220",0,0,0
"Gm13221",0,0,0
"Gm13222",0,0,0
"Gm13223",0,1,0
"Gm13224",0,0,0
"Gm13225",1,0,0
"Gm13226",0,0,0
"Gm13227",0,0,0
"Gm13228",1,0,0
"Gm13229",0,0,0
"Gm13230",0,0,0
"Gm13231",0,0,0
"Gm13232",0,0,0
"Gm13233",0,0,0
"Gm13234",0,0,0
"Gm13235",0,0,2
"Gm13236",0,0,0
"Gm13237",0,0,0
"Gm13238",1,0,1
"Gm13239",0,0,0
"Gm13240",0,0,0
"Gm13241",1,0,3
"Gm13242",0,1,0
"Gm13243",13,9,5
"Gm13244",0,0,0
"Gm13245",2,0,0
"Gm13246",1,0,0
"Gm13247",0,0,1
"Gm13249",0,0,0
"Gm13250",0,0,0
"Gm13251",14,5,12
"Gm13252",2,1,2
"Gm13253",12,7,11
"Gm13254",0,1,0
"Gm13255",0,0,0
"Gm13256",0,0,0
"Gm13257",0,0,0
"Gm13258",1,1,0
"Gm13259",1,0,0
"Gm13260",0,0,1
"Gm13261",3,2,1
"Gm13262",1,1,0
"Gm13263",0,0,0
"Gm13264",0,0,0
"Gm13265",0,0,0
"Gm13266",0,0,2
"Gm13267",1,0,0
"Gm13268",6,5,7
"Gm13269",13,2,16
"Gm13270",2,1,3
"Gm13271",0,1,0
"Gm13272",0,0,0
"Gm13273",0,0,0
"Gm13274",0,0,0
"Gm13275",0,0,0
"Gm13276",0,0,0
"Gm13277",0,0,0
"Gm13278",0,0,0
"Gm13279",0,0,0
"Gm13280",0,0,0
"Gm13281",0,0,0
"Gm13282",3,1,0
"Gm13283",3,0,0
"Gm13284",1,0,0
"Gm13285",0,0,0
"Gm13286",1,0,0
"Gm13287",1,0,0
"Gm13288",0,0,1
"Gm13289",0,0,0
"Gm13290",0,0,0
"Gm13291",2,1,0
"Gm13292",0,0,1
"Gm13293",44,32,27
"Gm13294",4,3,3
"Gm13295",0,0,0
"Gm13296",0,0,0
"Gm13297",0,0,0
"Gm13298",0,0,0
"Gm13299",0,0,0
"Gm1330",0,0,0
"Gm13300",25,13,8
"Gm13301",37,44,34
"Gm13302",9,2,8
"Gm13303",0,0,0
"Gm13304",0,0,0
"Gm13305",0,0,0
"Gm13306",0,0,0
"Gm13307",1,0,0
"Gm13308",17,14,7
"Gm13309",0,0,0
"Gm13310",0,0,0
"Gm13311",2,2,9
"Gm13312",6,2,3
"Gm13313",42,36,36
"Gm13314",3,1,7
"Gm13315",7,9,11
"Gm13316",0,0,3
"Gm13317",0,0,0
"Gm13318",1,0,0
"Gm13319",5,3,0
"Gm1332",0,5,0
"Gm13320",0,0,3
"Gm13321",0,0,0
"Gm13322",8,7,11
"Gm13323",0,0,0
"Gm13324",4,1,2
"Gm13325",10,6,8
"Gm13326",3,1,1
"Gm13327",0,0,0
"Gm13328",164,96,99
"Gm13329",0,0,0
"Gm13330",0,0,0
"Gm13331",0,0,0
"Gm13332",9,5,6
"Gm13333",0,0,1
"Gm13334",28,21,9
"Gm13335",8,3,8
"Gm13336",0,0,0
"Gm13337",51,28,24
"Gm13338",0,0,0
"Gm13339",0,0,0
"Gm13340",119,80,96
"Gm13341",7,3,1
"Gm13342",7,6,2
"Gm13343",0,0,0
"Gm13344",6,9,11
"Gm13345",0,0,0
"Gm13346",1,0,1
"Gm13347",0,0,0
"Gm13348",3,0,0
"Gm13349",3,3,3
"Gm1335",0,2,1
"Gm13350",0,1,1
"Gm13351",1,0,0
"Gm13352",51,45,44
"Gm13353",0,0,0
"Gm13354",0,0,0
"Gm13355",0,0,0
"Gm13356",0,0,0
"Gm13357",9,2,4
"Gm13358",0,0,0
"Gm13359",9,7,12
"Gm13360",39,26,31
"Gm13361",20,12,12
"Gm13362",2,8,1
"Gm13363",2,0,1
"Gm13364",0,1,0
"Gm13365",0,0,0
"Gm13366",1,0,0
"Gm13367",0,0,0
"Gm13368",0,0,0
"Gm13369",1,0,1
"Gm1337",453,203,672
"Gm13370",0,0,0
"Gm13371",1,1,1
"Gm13372",1,4,2
"Gm13373",9,0,0
"Gm13375",47,28,32
"Gm13376",1,0,0
"Gm13377",0,0,0
"Gm13378",19,22,19
"Gm13379",6,15,5
"Gm13380",6,8,8
"Gm13381",1,2,0
"Gm13382",0,0,0
"Gm13383",0,1,1
"Gm13384",9,6,10
"Gm13385",0,0,0
"Gm13386",0,0,0
"Gm13387",4,1,5
"Gm13388",4,2,2
"Gm13389",53,47,34
"Gm13390",44,39,31
"Gm13391",1,0,0
"Gm13392",10,8,6
"Gm13393",0,0,2
"Gm13394",0,0,0
"Gm13395",1,0,2
"Gm13396",0,0,0
"Gm13397",0,0,0
"Gm13398",2,0,2
"Gm13399",4,0,0
"Gm13400",0,0,0
"Gm13401",1,1,0
"Gm13402",1,0,0
"Gm13403",1,4,3
"Gm13404",2,2,0
"Gm13405",1,2,0
"Gm13406",5,2,1
"Gm13407",4,1,1
"Gm13408",4,5,1
"Gm13409",0,0,0
"Gm13410",311,229,273
"Gm13411",0,0,0
"Gm13412",0,0,0
"Gm13413",0,1,0
"Gm13414",41,23,29
"Gm13415",1,0,1
"Gm13416",209,167,164
"Gm13417",1,1,0
"Gm13418",0,0,0
"Gm13419",0,0,1
"Gm13420",5,5,5
"Gm13421",16,13,12
"Gm13422",271,191,226
"Gm13423",6,5,11
"Gm13424",0,0,0
"Gm13425",0,0,0
"Gm13426",0,0,0
"Gm13427",6,8,5
"Gm13428",1,0,0
"Gm13429",0,1,2
"Gm13430",0,2,2
"Gm13431",1,0,0
"Gm13432",0,1,0
"Gm13433",2,0,1
"Gm13434",0,0,0
"Gm13435",0,0,0
"Gm13436",215,141,133
"Gm13437",2,0,1
"Gm13438",0,0,0
"Gm13439",0,0,0
"Gm13440",0,0,0
"Gm13441",0,0,1
"Gm13442",0,0,0
"Gm13443",767,634,641
"Gm13444",0,1,1
"Gm13445",0,0,0
"Gm13446",42,24,19
"Gm13447",0,0,0
"Gm13448",0,0,0
"Gm13449",0,1,0
"Gm13450",0,0,0
"Gm13451",0,0,0
"Gm13452",0,0,0
"Gm13453",514,371,357
"Gm13454",0,0,0
"Gm13455",0,0,0
"Gm13456",7456,5074,5653
"Gm13457",0,0,0
"Gm13458",0,0,1
"Gm13459",7,9,0
"Gm13460",2,1,0
"Gm13461",943,684,724
"Gm13462",5,0,6
"Gm13463",8,4,2
"Gm13464",0,0,0
"Gm13465",0,0,0
"Gm13466",0,1,0
"Gm13467",0,0,0
"Gm13468",0,0,0
"Gm13469",0,0,0
"Gm13470",1,1,0
"Gm13471",0,0,0
"Gm13472",0,0,0
"Gm13473",0,0,0
"Gm13474",0,0,0
"Gm13475",0,0,0
"Gm13476",69,37,47
"Gm13477",40,34,33
"Gm13478",0,0,0
"Gm13479",7,1,2
"Gm13480",2,0,4
"Gm13481",2,1,0
"Gm13482",0,0,0
"Gm13483",49,49,41
"Gm13484",0,0,0
"Gm13485",1,0,2
"Gm13486",1,0,2
"Gm13487",53,31,40
"Gm13488",1,0,0
"Gm13489",0,0,0
"Gm13490",0,0,0
"Gm13491",0,0,0
"Gm13492",0,0,0
"Gm13493",2,1,2
"Gm13494",15,6,8
"Gm13495",0,0,0
"Gm13496",1,1,1
"Gm13497",0,0,1
"Gm13498",167,109,140
"Gm13499",1,0,0
"Gm13500",0,0,2
"Gm13501",0,1,0
"Gm13502",136,130,120
"Gm13503",15,9,9
"Gm13504",0,0,0
"Gm13505",5,1,1
"Gm13506",0,0,1
"Gm13507",9,7,5
"Gm13508",0,3,1
"Gm13509",3338,2103,2375
"Gm13510",7,5,4
"Gm13511",0,2,3
"Gm13517",45,23,25
"Gm13518",0,0,0
"Gm13519",0,0,0
"Gm13520",9,3,3
"Gm13521",0,0,0
"Gm13522",0,0,0
"Gm13523",8,5,4
"Gm13524",17,13,4
"Gm13525",3,4,1
"Gm13526",0,0,0
"Gm13527",0,0,0
"Gm13528",1,0,1
"Gm13529",0,0,1
"Gm13530",4,10,5
"Gm13531",16,11,16
"Gm13532",1,0,0
"Gm13533",0,0,0
"Gm13534",4,5,2
"Gm13535",3,3,0
"Gm13536",4,2,5
"Gm13537",2,1,0
"Gm13538",0,0,0
"Gm13539",0,0,0
"Gm13540",107,101,131
"Gm13541",2,5,6
"Gm13542",3,1,4
"Gm13543",16,15,14
"Gm13544",13,3,6
"Gm13545",0,0,0
"Gm13546",3,1,3
"Gm13547",1,3,0
"Gm13548",1,3,0
"Gm13549",0,0,0
"Gm13550",0,0,0
"Gm13551",0,0,0
"Gm13552",55,39,28
"Gm13553",0,0,0
"Gm13554",0,0,0
"Gm13555",0,0,0
"Gm13556",2,0,1
"Gm13557",0,0,0
"Gm13558",16,16,21
"Gm13559",0,0,1
"Gm13560",1,0,0
"Gm13561",5,3,2
"Gm13562",23,10,16
"Gm13563",36,34,41
"Gm13564",0,0,1
"Gm13565",0,0,0
"Gm13566",2,0,1
"Gm13567",0,0,0
"Gm13568",0,0,0
"Gm13569",9,8,6
"Gm13570",0,0,0
"Gm13571",1,1,1
"Gm13572",7,4,1
"Gm13573",0,1,2
"Gm13574",4,1,4
"Gm13575",0,0,0
"Gm13576",0,0,0
"Gm13577",3,1,1
"Gm13578",108,68,71
"Gm13579",0,0,0
"Gm13580",1,0,0
"Gm13581",0,0,0
"Gm13582",5,5,1
"Gm13583",1,0,0
"Gm13584",2,0,2
"Gm13586",6,2,1
"Gm13587",0,0,0
"Gm13588",0,0,0
"Gm13589",5,7,2
"Gm13590",7,3,5
"Gm13591",1,1,0
"Gm13592",0,0,0
"Gm13593",0,0,0
"Gm13594",6,2,1
"Gm13595",3,2,13
"Gm13596",0,0,0
"Gm13597",21,18,24
"Gm13598",0,0,0
"Gm13599",0,0,0
"Gm136",2,0,1
"Gm13600",0,0,0
"Gm13601",26,12,30
"Gm13602",5,2,0
"Gm13603",4,4,5
"Gm13604",1,0,3
"Gm13605",0,0,1
"Gm13606",1,0,0
"Gm13607",6,0,3
"Gm13608",3,7,8
"Gm13609",9,2,4
"Gm13610",0,0,3
"Gm13611",0,0,0
"Gm13612",108,74,91
"Gm13613",0,2,2
"Gm13614",0,0,0
"Gm13615",0,0,0
"Gm13616",0,0,0
"Gm13617",10,8,8
"Gm13618",2,1,1
"Gm13619",18,7,10
"Gm13620",1,2,0
"Gm13621",0,0,0
"Gm13622",3,4,2
"Gm13623",3,0,1
"Gm13624",0,0,0
"Gm13625",3,3,2
"Gm13626",0,0,0
"Gm13627",0,0,0
"Gm13629",121,98,85
"Gm13630",16,13,10
"Gm13631",0,0,0
"Gm13632",0,0,0
"Gm13633",0,0,0
"Gm13634",4,11,6
"Gm13635",1,0,0
"Gm13636",0,0,0
"Gm13637",0,0,0
"Gm13638",1,0,0
"Gm13640",0,0,0
"Gm13641",0,2,0
"Gm13642",1,2,0
"Gm13643",6,5,2
"Gm13644",17,7,12
"Gm13645",3,0,1
"Gm13647",1,0,0
"Gm13648",3,0,0
"Gm13649",0,0,0
"Gm13650",3,3,4
"Gm13651",351,266,275
"Gm13652",2,2,0
"Gm13653",1,0,0
"Gm13654",626,426,455
"Gm13655",0,0,0
"Gm13656",0,0,0
"Gm13657",1,1,2
"Gm13658",0,0,0
"Gm13659",7,10,6
"Gm13660",0,0,0
"Gm13661",1,2,2
"Gm13662",0,0,0
"Gm13663",0,0,1
"Gm13664",0,1,0
"Gm13665",1,1,0
"Gm13666",3,5,3
"Gm13667",0,0,0
"Gm13668",0,1,0
"Gm13669",0,0,0
"Gm13670",0,1,2
"Gm13672",0,0,0
"Gm13673",0,1,0
"Gm13674",0,0,0
"Gm13675",51,53,56
"Gm13676",1,0,0
"Gm13677",9,3,4
"Gm13678",0,0,0
"Gm13679",0,0,0
"Gm13680",48,27,27
"Gm13681",0,0,0
"Gm13682",0,0,0
"Gm13683",0,0,0
"Gm13684",12,4,2
"Gm13685",1,1,2
"Gm13686",1,0,0
"Gm13687",3,6,3
"Gm13688",30,13,26
"Gm13689",24,16,17
"Gm13690",0,0,1
"Gm13691",0,0,0
"Gm13692",1,0,0
"Gm13693",0,0,0
"Gm13694",0,0,0
"Gm13695",0,0,0
"Gm13696",0,0,0
"Gm13697",0,0,0
"Gm13698",0,0,0
"Gm13699",400,269,298
"Gm13700",0,0,0
"Gm13701",0,0,0
"Gm13702",0,0,0
"Gm13703",0,1,1
"Gm13704",51,30,18
"Gm13705",12,9,8
"Gm13706",12,5,10
"Gm13707",1,0,2
"Gm13708",0,0,1
"Gm13709",4,4,5
"Gm13710",0,2,0
"Gm13711",0,0,0
"Gm13712",52,50,51
"Gm13713",54,15,28
"Gm13714",1,0,0
"Gm13715",5,0,1
"Gm13716",242,73,99
"Gm13717",1,0,1
"Gm13718",0,0,0
"Gm13719",159,115,144
"Gm13720",0,0,0
"Gm13721",0,0,0
"Gm13722",1,0,0
"Gm13723",0,0,0
"Gm13724",0,1,1
"Gm13725",0,0,0
"Gm13726",0,0,0
"Gm13727",0,0,0
"Gm13728",0,0,0
"Gm13729",0,0,0
"Gm13730",0,0,1
"Gm13731",35,30,32
"Gm13732",0,0,0
"Gm13733",0,0,0
"Gm13734",0,0,0
"Gm13735",44,27,34
"Gm13736",248,184,212
"Gm13737",0,0,0
"Gm13738",0,0,0
"Gm13739",0,0,0
"Gm13740",1,0,1
"Gm13741",0,0,0
"Gm13742",0,0,1
"Gm13743",126,86,73
"Gm13744",0,1,0
"Gm13745",0,0,0
"Gm13746",0,0,0
"Gm13747",0,0,0
"Gm13748",2,7,2
"Gm13749",10,2,4
"Gm13750",2,3,5
"Gm13751",0,0,0
"Gm13752",0,0,0
"Gm13753",0,0,0
"Gm13754",1,0,0
"Gm13755",0,0,0
"Gm13756",0,0,0
"Gm13757",0,0,0
"Gm13758",0,0,0
"Gm13759",0,0,0
"Gm13760",0,0,0
"Gm13761",0,0,0
"Gm13762",0,0,0
"Gm13763",1,0,0
"Gm13764",0,0,0
"Gm13765",0,0,0
"Gm13766",0,0,0
"Gm13767",0,0,0
"Gm13768",0,0,0
"Gm13769",0,0,0
"Gm13770",0,0,1
"Gm13771",177,144,164
"Gm13772",0,0,0
"Gm13773",0,0,0
"Gm13775",0,24,0
"Gm13776",2,2,0
"Gm13777",0,0,0
"Gm13778",5,3,1
"Gm13780",1,0,0
"Gm13781",0,0,0
"Gm13782",0,0,0
"Gm13783",5,3,0
"Gm13784",1,1,0
"Gm13785",6,7,2
"Gm13786",8,3,4
"Gm13787",1,0,1
"Gm13788",0,0,0
"Gm13789",0,0,0
"Gm13790",0,1,0
"Gm13791",1,2,2
"Gm13792",0,0,0
"Gm13793",0,0,0
"Gm13794",0,0,0
"Gm13795",0,0,0
"Gm13796",0,0,0
"Gm13797",0,0,0
"Gm13798",0,0,0
"Gm13799",0,0,0
"Gm13800",0,0,0
"Gm13801",0,0,0
"Gm13802",0,0,0
"Gm13803",56,37,56
"Gm13804",0,0,0
"Gm13805",0,0,0
"Gm13806",0,0,0
"Gm13807",5,4,3
"Gm13808",0,0,0
"Gm13809",0,0,0
"Gm13810",0,0,0
"Gm13811",0,0,0
"Gm13812",0,0,0
"Gm13813",0,0,0
"Gm13814",15,12,11
"Gm13815",0,0,1
"Gm13816",0,0,0
"Gm13817",1,1,0
"Gm13818",0,0,3
"Gm13819",2,3,2
"Gm13820",1,0,0
"Gm13821",0,0,0
"Gm13822",0,0,0
"Gm13823",0,0,0
"Gm13824",0,3,0
"Gm13825",1,0,0
"Gm13826",1857,1172,1330
"Gm13827",0,2,0
"Gm13828",0,0,0
"Gm13829",2,1,1
"Gm13830",31,16,17
"Gm13831",0,0,0
"Gm13832",3,4,3
"Gm13833",19,11,23
"Gm13834",7,11,9
"Gm13835",1589,1282,1355
"Gm13836",1,0,0
"Gm13837",0,0,0
"Gm13838",0,0,0
"Gm13839",0,0,0
"Gm13840",0,0,0
"Gm13841",0,0,0
"Gm13842",0,0,1
"Gm13844",5,6,8
"Gm13845",80,48,56
"Gm13846",0,2,0
"Gm13847",4,2,4
"Gm13848",7,3,6
"Gm13849",0,0,1
"Gm13850",0,0,1
"Gm13851",3,1,4
"Gm13852",0,0,0
"Gm13853",0,0,1
"Gm13854",7,2,5
"Gm13855",0,0,0
"Gm13856",14,8,14
"Gm13857",1,1,0
"Gm13858",0,1,1
"Gm13859",2,1,0
"Gm13860",0,0,0
"Gm13861",11,10,10
"Gm13862",0,0,0
"Gm13863",0,1,0
"Gm13864",1,0,1
"Gm13865",0,0,0
"Gm13866",0,0,0
"Gm13867",0,0,0
"Gm13868",0,4,1
"Gm13869",0,3,1
"Gm13870",0,0,0
"Gm13871",0,0,0
"Gm13872",53,31,28
"Gm13873",0,0,0
"Gm13874",0,0,0
"Gm13875",0,0,0
"Gm13876",0,0,0
"Gm13877",0,0,0
"Gm13878",0,0,1
"Gm13879",0,0,0
"Gm13880",191,172,188
"Gm13881",0,0,0
"Gm13882",1,2,2
"Gm13883",10,7,10
"Gm13884",11,10,7
"Gm13885",0,0,0
"Gm13886",93,82,79
"Gm13887",0,0,0
"Gm13888",0,0,0
"Gm13889",278,149,202
"Gm13890",0,0,0
"Gm13892",0,1,0
"Gm13893",0,0,0
"Gm13896",0,0,0
"Gm13897",0,0,0
"Gm13898",1,1,4
"Gm13899",1,2,1
"Gm13900",0,0,0
"Gm13901",0,0,0
"Gm13902",0,0,0
"Gm13903",0,0,0
"Gm13904",46,29,34
"Gm13905",8,6,8
"Gm13908",1,1,1
"Gm13909",0,0,0
"Gm13910",1379,1216,1250
"Gm13912",0,0,0
"Gm13913",0,0,0
"Gm13914",0,0,0
"Gm13915",0,0,0
"Gm13916",0,0,0
"Gm13919",4,2,5
"Gm13920",18,10,5
"Gm13921",2,0,0
"Gm13922",0,0,0
"Gm13923",0,0,0
"Gm13924",0,0,0
"Gm13925",4,1,2
"Gm13928",0,0,0
"Gm13929",1,0,0
"Gm13930",0,0,0
"Gm13931",0,0,0
"Gm13932",1,0,0
"Gm13933",1,0,0
"Gm13934",0,0,0
"Gm13935",0,0,0
"Gm13936",1,0,1
"Gm13937",0,2,4
"Gm13938",0,0,0
"Gm13939",14,2,12
"Gm13940",1,2,0
"Gm13941",0,0,1
"Gm13942",0,2,1
"Gm13943",0,0,0
"Gm13944",6,30,24
"Gm13945",0,0,0
"Gm13946",0,0,0
"Gm13947",0,0,0
"Gm13950",0,0,0
"Gm13952",0,0,0
"Gm13953",0,0,0
"Gm13954",2,0,1
"Gm13958",0,0,0
"Gm13961",526,432,480
"Gm13962",0,0,0
"Gm13963",6,3,3
"Gm13964",2,2,1
"Gm13965",1,3,4
"Gm13966",4,0,1
"Gm13967",1,2,2
"Gm13972",3,0,0
"Gm13973",1,1,1
"Gm13974",7,3,10
"Gm13975",0,0,0
"Gm13976",0,0,0
"Gm13977",1,0,0
"Gm13980",0,0,0
"Gm13981",15,12,14
"Gm13982",1,0,0
"Gm13983",1,0,0
"Gm13985",1,0,0
"Gm13986",8,2,4
"Gm13988",0,0,0
"Gm13989",0,0,0
"Gm13990",0,0,1
"Gm13991",432,327,383
"Gm13992",0,1,0
"Gm13993",1,1,0
"Gm13994",0,0,1
"Gm13996",0,0,0
"Gm13997",0,1,3
"Gm13998",7,5,9
"Gm13999",2,1,1
"Gm14000",0,0,0
"Gm14001",2,1,0
"Gm14002",4,2,1
"Gm14003",0,0,0
"Gm14004",34,26,37
"Gm14005",1,2,1
"Gm14006",0,0,0
"Gm14007",0,0,1
"Gm14008",0,0,0
"Gm14009",0,0,0
"Gm1401",0,1,1
"Gm14010",1,0,0
"Gm14011",2,0,0
"Gm14012",0,2,0
"Gm14013",0,0,0
"Gm14014",0,0,0
"Gm14015",9,2,4
"Gm14016",3,4,8
"Gm14017",75,56,83
"Gm14018",9,7,8
"Gm14019",1,0,2
"Gm14020",8,6,4
"Gm14021",25,9,12
"Gm14022",3,0,4
"Gm14023",6,2,1
"Gm14024",0,0,0
"Gm14025",11,6,7
"Gm14026",827,661,769
"Gm14027",7,11,17
"Gm14028",0,0,0
"Gm14029",11,1,3
"Gm14030",0,0,0
"Gm14031",0,0,0
"Gm14032",0,1,1
"Gm14033",10,121,74
"Gm14034",0,0,0
"Gm14035",0,0,0
"Gm14036",0,0,0
"Gm14037",0,0,0
"Gm14038",117,114,103
"Gm14039",0,0,0
"Gm14040",0,0,2
"Gm14041",1,0,2
"Gm14042",9,9,12
"Gm14043",0,0,0
"Gm14044",0,0,0
"Gm14045",218,152,160
"Gm14046",2,1,1
"Gm14047",1,1,1
"Gm14048",0,0,0
"Gm14049",4,2,1
"Gm14050",0,0,0
"Gm14051",4,2,1
"Gm14052",3,1,1
"Gm14053",20,5,5
"Gm14054",0,0,0
"Gm14055",0,0,0
"Gm14056",2,2,0
"Gm14057",20,17,23
"Gm14058",0,0,0
"Gm14059",1,0,0
"Gm14060",0,0,0
"Gm14061",5,8,5
"Gm14062",2,0,0
"Gm14063",0,0,0
"Gm14064",0,0,0
"Gm14065",0,0,0
"Gm14066",46,34,26
"Gm14067",0,0,0
"Gm14068",0,0,0
"Gm14069",0,0,0
"Gm14070",1,0,0
"Gm14071",0,0,0
"Gm14072",1,1,0
"Gm14073",0,0,0
"Gm14074",0,0,1
"Gm14077",7,6,10
"Gm14078",222,144,211
"Gm14079",0,0,1
"Gm14080",16,10,8
"Gm14081",4,2,5
"Gm14082",0,0,0
"Gm14083",2,0,0
"Gm14085",2,1,1
"Gm14086",0,0,0
"Gm14087",0,0,0
"Gm14088",134,128,136
"Gm14089",0,0,0
"Gm14090",0,0,1
"Gm14091",2,2,2
"Gm14092",1,0,1
"Gm14093",6,3,3
"Gm14094",0,0,0
"Gm14095",0,0,0
"Gm14097",1,4,1
"Gm14098",0,0,0
"Gm14099",0,0,0
"Gm14100",0,0,0
"Gm14101",0,0,0
"Gm14102",0,1,1
"Gm14103",0,0,0
"Gm14104",3,2,1
"Gm14105",17,13,9
"Gm14106",0,0,0
"Gm14107",9,4,9
"Gm14108",0,0,0
"Gm14109",14,13,12
"Gm14110",0,1,0
"Gm14111",1,1,0
"Gm14113",11,9,6
"Gm14114",1,2,1
"Gm14115",0,0,0
"Gm14116",0,0,0
"Gm14117",326,212,244
"Gm14119",1,1,0
"Gm14120",2,2,1
"Gm14121",703,445,536
"Gm14122",12,9,5
"Gm14123",19,9,8
"Gm14124",0,3,2
"Gm14125",4,3,2
"Gm14126",0,0,1
"Gm14127",94,51,68
"Gm14128",0,0,0
"Gm14129",1,0,0
"Gm14130",0,0,1
"Gm14131",87,55,67
"Gm14132",7,9,8
"Gm14133",1,1,0
"Gm14135",0,0,0
"Gm14136",0,0,0
"Gm14137",23,12,15
"Gm14138",0,0,0
"Gm14139",0,0,1
"Gm14140",33,21,25
"Gm14141",0,1,0
"Gm14142",1,2,0
"Gm14143",1,1,0
"Gm14144",0,0,0
"Gm14145",0,0,0
"Gm14146",0,0,0
"Gm14147",0,0,0
"Gm14148",0,1,0
"Gm14149",1,0,0
"Gm14150",363,260,260
"Gm14151",0,0,0
"Gm14152",0,0,0
"Gm14153",0,0,0
"Gm14154",0,0,1
"Gm14155",0,0,0
"Gm14156",0,0,0
"Gm14157",1,0,0
"Gm14158",0,0,0
"Gm14159",0,0,0
"Gm14161",0,0,0
"Gm14162",1,0,0
"Gm14163",0,0,0
"Gm14164",15,3,10
"Gm14165",0,1,1
"Gm14166",387,312,334
"Gm14167",4,2,1
"Gm14168",20,21,19
"Gm14169",111,68,73
"Gm14170",1,0,0
"Gm14172",4,0,3
"Gm14173",0,1,0
"Gm14174",3,1,2
"Gm14175",0,0,0
"Gm14176",205,129,164
"Gm14177",0,0,0
"Gm14178",0,0,0
