"Gene_ID","GSM6964918","GSM6964919","GSM6964920"
"ENSMUSG00000067629",8133,7443,7150
"ENSMUSG00000067642",0,0,0
"ENSMUSG00000067649",0,0,2
"ENSMUSG00000067653",7,11,3
"ENSMUSG00000067656",2,0,0
"ENSMUSG00000067679",0,0,0
"ENSMUSG00000067684",0,0,0
"ENSMUSG00000067698",4,1,2
"ENSMUSG00000067700",4,2,0
"ENSMUSG00000067702",6,2,0
"ENSMUSG00000067704",0,0,0
"ENSMUSG00000067713",346,384,395
"ENSMUSG00000067714",21,32,5
"ENSMUSG00000067716",0,0,0
"ENSMUSG00000067719",355,399,349
"ENSMUSG00000067722",1156,1180,1237
"ENSMUSG00000067724",8,10,6
"ENSMUSG00000067736",457,413,399
"ENSMUSG00000067745",1,0,0
"ENSMUSG00000067750",0,0,0
"ENSMUSG00000067764",0,0,0
"ENSMUSG00000067767",0,0,0
"ENSMUSG00000067768",2,10,14
"ENSMUSG00000067771",0,2,0
"ENSMUSG00000067773",0,0,0
"ENSMUSG00000067780",49,76,96
"ENSMUSG00000067786",12750,9573,16661
"ENSMUSG00000067787",3889,3765,4846
"ENSMUSG00000067795",23,35,22
"ENSMUSG00000067813",0,0,0
"ENSMUSG00000067818",460,491,933
"ENSMUSG00000067825",399,404,450
"ENSMUSG00000067835",0,0,0
"ENSMUSG00000067847",405,509,588
"ENSMUSG00000067848",0,0,0
"ENSMUSG00000067851",4622,4464,4415
"ENSMUSG00000067855",0,0,0
"ENSMUSG00000067860",168,117,100
"ENSMUSG00000067869",94,118,128
"ENSMUSG00000067870",318,402,433
"ENSMUSG00000067872",95,121,158
"ENSMUSG00000067873",3013,2875,2964
"ENSMUSG00000067878",1,4,0
"ENSMUSG00000067879",11067,9725,12344
"ENSMUSG00000067882",4,6,2
"ENSMUSG00000067889",32240,29591,27562
"ENSMUSG00000067909",0,0,0
"ENSMUSG00000067916",98,178,68
"ENSMUSG00000067919",0,0,0
"ENSMUSG00000067924",1608,1543,1954
"ENSMUSG00000067925",985,912,1037
"ENSMUSG00000067928",462,411,370
"ENSMUSG00000067929",56,48,54
"ENSMUSG00000067931",445,453,465
"ENSMUSG00000067941",0,0,0
"ENSMUSG00000067942",754,743,795
"ENSMUSG00000067949",0,0,1
"ENSMUSG00000067951",0,0,0
"ENSMUSG00000067971",0,0,0
"ENSMUSG00000067973",0,0,0
"ENSMUSG00000067995",617,680,616
"ENSMUSG00000067996",0,0,0
"ENSMUSG00000067998",0,0,0
"ENSMUSG00000068008",0,0,0
"ENSMUSG00000068009",0,0,3
"ENSMUSG00000068011",67,46,47
"ENSMUSG00000068014",15,32,44
"ENSMUSG00000068015",703,667,728
"ENSMUSG00000068036",3250,2926,3059
"ENSMUSG00000068037",1104,1130,1285
"ENSMUSG00000068039",5277,5224,5858
"ENSMUSG00000068040",2510,2537,2582
"ENSMUSG00000068048",0,0,0
"ENSMUSG00000068062",43,10,35
"ENSMUSG00000068067",0,0,0
"ENSMUSG00000068068",0,0,0
"ENSMUSG00000068071",0,0,0
"ENSMUSG00000068073",0,0,0
"ENSMUSG00000068074",0,0,0
"ENSMUSG00000068075",0,0,0
"ENSMUSG00000068078",0,0,0
"ENSMUSG00000068079",65,85,79
"ENSMUSG00000068082",0,0,0
"ENSMUSG00000068083",0,0,0
"ENSMUSG00000068085",0,0,0
"ENSMUSG00000068086",1,0,0
"ENSMUSG00000068099",2673,2702,2983
"ENSMUSG00000068101",79,67,54
"ENSMUSG00000068105",17,15,14
"ENSMUSG00000068113",0,0,0
"ENSMUSG00000068114",326,282,291
"ENSMUSG00000068115",282,229,242
"ENSMUSG00000068117",29,41,37
"ENSMUSG00000068120",1,0,0
"ENSMUSG00000068122",28,22,12
"ENSMUSG00000068129",3,4,8
"ENSMUSG00000068130",63,54,59
"ENSMUSG00000068134",573,563,612
"ENSMUSG00000068141",83,102,102
"ENSMUSG00000068149",0,0,0
"ENSMUSG00000068151",53,46,78
"ENSMUSG00000068154",389,345,559
"ENSMUSG00000068165",0,0,3
"ENSMUSG00000068167",0,0,0
"ENSMUSG00000068173",0,0,0
"ENSMUSG00000068180",0,4,0
"ENSMUSG00000068181",0,0,0
"ENSMUSG00000068182",0,0,0
"ENSMUSG00000068184",388,347,453
"ENSMUSG00000068196",247,850,89
"ENSMUSG00000068200",7,16,6
"ENSMUSG00000068205",1917,1969,2151
"ENSMUSG00000068206",550,487,585
"ENSMUSG00000068218",0,0,0
"ENSMUSG00000068219",0,0,0
"ENSMUSG00000068220",279,387,330
"ENSMUSG00000068226",17,3,10
"ENSMUSG00000068227",10,17,18
"ENSMUSG00000068231",0,0,0
"ENSMUSG00000068232",0,0,0
"ENSMUSG00000068234",0,0,0
"ENSMUSG00000068240",1778,1769,1950
"ENSMUSG00000068243",0,1,6
"ENSMUSG00000068245",6,23,34
"ENSMUSG00000068246",2,8,6
"ENSMUSG00000068250",439,411,538
"ENSMUSG00000068252",0,0,0
"ENSMUSG00000068259",13,7,3
"ENSMUSG00000068262",22,14,16
"ENSMUSG00000068263",254,200,187
"ENSMUSG00000068264",546,604,644
"ENSMUSG00000068267",6853,6726,7056
"ENSMUSG00000068270",349,333,267
"ENSMUSG00000068284",2579,2419,2289
"ENSMUSG00000068289",0,0,0
"ENSMUSG00000068290",1408,1579,1599
"ENSMUSG00000068299",620,535,530
"ENSMUSG00000068302",0,0,0
"ENSMUSG00000068303",13,5,2
"ENSMUSG00000068314",0,0,0
"ENSMUSG00000068323",322,1381,12
"ENSMUSG00000068324",1,1,2
"ENSMUSG00000068327",2,0,2
"ENSMUSG00000068328",1406,1247,1530
"ENSMUSG00000068329",616,693,641
"ENSMUSG00000068335",69,105,54
"ENSMUSG00000068341",3,1,0
"ENSMUSG00000068348",0,0,0
"ENSMUSG00000068349",0,0,0
"ENSMUSG00000068373",5101,5353,4562
"ENSMUSG00000068391",406,496,521
"ENSMUSG00000068392",0,0,6
"ENSMUSG00000068394",187,167,114
"ENSMUSG00000068396",382,445,465
"ENSMUSG00000068397",53,64,95
"ENSMUSG00000068399",0,0,0
"ENSMUSG00000068407",0,0,0
"ENSMUSG00000068417",16,21,18
"ENSMUSG00000068428",229,286,141
"ENSMUSG00000068431",0,0,0
"ENSMUSG00000068437",0,0,0
"ENSMUSG00000068452",8,14,3
"ENSMUSG00000068457",643,680,624
"ENSMUSG00000068463",6,9,17
"ENSMUSG00000068466",150,199,241
"ENSMUSG00000068479",866,721,676
"ENSMUSG00000068480",1,2,0
"ENSMUSG00000068487",1,0,0
"ENSMUSG00000068506",0,0,0
"ENSMUSG00000068522",116,82,112
"ENSMUSG00000068523",646,665,689
"ENSMUSG00000068535",0,0,0
"ENSMUSG00000068536",0,0,0
"ENSMUSG00000068537",0,0,0
"ENSMUSG00000068547",0,3,0
"ENSMUSG00000068551",759,746,802
"ENSMUSG00000068566",2437,2444,2853
"ENSMUSG00000068574",0,0,0
"ENSMUSG00000068579",31,18,32
"ENSMUSG00000068580",573,534,596
"ENSMUSG00000068587",1,0,4
"ENSMUSG00000068600",0,0,0
"ENSMUSG00000068601",13,13,29
"ENSMUSG00000068604",3,0,4
"ENSMUSG00000068606",6,5,0
"ENSMUSG00000068614",0,0,0
"ENSMUSG00000068615",215,263,200
"ENSMUSG00000068617",452,520,456
"ENSMUSG00000068629",3,0,5
"ENSMUSG00000068631",2,0,0
"ENSMUSG00000068647",0,0,0
"ENSMUSG00000068663",3261,3281,2882
"ENSMUSG00000068674",2,0,1
"ENSMUSG00000068680",0,1,0
"ENSMUSG00000068686",7,28,14
"ENSMUSG00000068689",0,0,0
"ENSMUSG00000068696",400,598,478
"ENSMUSG00000068697",6,6,7
"ENSMUSG00000068699",108,77,96
"ENSMUSG00000068706",461,476,519
"ENSMUSG00000068732",2244,2092,2306
"ENSMUSG00000068735",2243,2563,2675
"ENSMUSG00000068739",5290,5594,5827
"ENSMUSG00000068740",7815,7599,7367
"ENSMUSG00000068742",4074,4303,4893
"ENSMUSG00000068744",453,365,305
"ENSMUSG00000068745",3,0,1
"ENSMUSG00000068747",24811,23842,22984
"ENSMUSG00000068748",9709,8497,8987
"ENSMUSG00000068749",1474,1679,1905
"ENSMUSG00000068758",83,45,64
"ENSMUSG00000068762",267,253,313
"ENSMUSG00000068776",0,0,0
"ENSMUSG00000068794",32,14,22
"ENSMUSG00000068798",2344,2233,2417
"ENSMUSG00000068806",0,0,0
"ENSMUSG00000068808",0,0,0
"ENSMUSG00000068809",0,0,0
"ENSMUSG00000068810",0,0,0
"ENSMUSG00000068814",0,0,0
"ENSMUSG00000068815",0,0,0
"ENSMUSG00000068816",0,0,0
"ENSMUSG00000068817",0,0,3
"ENSMUSG00000068818",0,0,0
"ENSMUSG00000068819",0,1,0
"ENSMUSG00000068823",8240,8551,9081
"ENSMUSG00000068824",0,0,0
"ENSMUSG00000068854",454,426,439
"ENSMUSG00000068855",0,3,0
"ENSMUSG00000068856",1361,1452,1656
"ENSMUSG00000068859",318,216,295
"ENSMUSG00000068860",6,15,2
"ENSMUSG00000068874",357,343,325
"ENSMUSG00000068876",202,219,162
"ENSMUSG00000068877",2,3,2
"ENSMUSG00000068879",0,0,0
"ENSMUSG00000068882",3452,3409,3433
"ENSMUSG00000068885",0,0,0
"ENSMUSG00000068887",0,0,0
"ENSMUSG00000068888",0,0,0
"ENSMUSG00000068889",0,0,0
"ENSMUSG00000068890",0,1,0
"ENSMUSG00000068893",0,0,0
"ENSMUSG00000068917",1088,935,1000
"ENSMUSG00000068921",2186,2151,2372
"ENSMUSG00000068922",687,665,681
"ENSMUSG00000068923",28133,28184,30924
"ENSMUSG00000068940",0,0,0
"ENSMUSG00000068947",0,0,0
"ENSMUSG00000068948",0,0,0
"ENSMUSG00000068950",0,0,0
"ENSMUSG00000068957",0,0,0
"ENSMUSG00000068959",261,229,204
"ENSMUSG00000068962",80,76,69
"ENSMUSG00000068964",0,4,2
"ENSMUSG00000068966",645,575,555
"ENSMUSG00000068969",0,0,0
"ENSMUSG00000068999",0,4,0
"ENSMUSG00000069008",0,4,1
"ENSMUSG00000069011",32,45,29
"ENSMUSG00000069014",175,127,86
"ENSMUSG00000069020",1195,1167,1341
"ENSMUSG00000069036",0,0,0
"ENSMUSG00000069038",0,0,0
"ENSMUSG00000069041",2,4,2
"ENSMUSG00000069044",0,0,0
"ENSMUSG00000069045",2146,2277,2280
"ENSMUSG00000069049",1465,1366,1525
"ENSMUSG00000069053",4,0,6
"ENSMUSG00000069072",7517,7057,6447
"ENSMUSG00000069074",0,0,0
"ENSMUSG00000069080",0,0,0
"ENSMUSG00000069083",7,2,8
"ENSMUSG00000069085",2,2,6
"ENSMUSG00000069089",529,539,509
"ENSMUSG00000069094",967,869,922
"ENSMUSG00000069114",458,441,365
"ENSMUSG00000069117",0,0,0
"ENSMUSG00000069118",0,0,0
"ENSMUSG00000069125",0,0,0
"ENSMUSG00000069132",114,77,103
"ENSMUSG00000069135",660,661,670
"ENSMUSG00000069136",9,9,6
"ENSMUSG00000069170",156,137,98
"ENSMUSG00000069171",2442,2667,2815
"ENSMUSG00000069184",321,310,303
"ENSMUSG00000069188",8,11,12
"ENSMUSG00000069189",0,0,0
"ENSMUSG00000069196",0,0,0
"ENSMUSG00000069206",592,565,617
"ENSMUSG00000069208",199,223,173
"ENSMUSG00000069223",7,4,3
"ENSMUSG00000069227",5982,5855,6600
"ENSMUSG00000069236",1,0,0
"ENSMUSG00000069237",5052,4755,5238
"ENSMUSG00000069248",2,2,0
"ENSMUSG00000069255",809,897,898
"ENSMUSG00000069258",0,0,0
"ENSMUSG00000069259",0,0,0
"ENSMUSG00000069265",4,0,0
"ENSMUSG00000069266",0,0,0
"ENSMUSG00000069267",0,0,0
"ENSMUSG00000069268",8,1,4
"ENSMUSG00000069270",58,54,44
"ENSMUSG00000069272",7,5,6
"ENSMUSG00000069273",0,0,6
"ENSMUSG00000069274",0,0,0
"ENSMUSG00000069280",0,0,0
"ENSMUSG00000069289",0,2,0
"ENSMUSG00000069292",0,0,0
"ENSMUSG00000069294",0,0,0
"ENSMUSG00000069295",0,0,0
"ENSMUSG00000069296",0,0,0
"ENSMUSG00000069297",0,0,0
"ENSMUSG00000069299",0,0,0
"ENSMUSG00000069300",3,3,3
"ENSMUSG00000069301",0,0,0
"ENSMUSG00000069302",0,0,2
"ENSMUSG00000069303",1,0,0
"ENSMUSG00000069305",4,0,0
"ENSMUSG00000069306",6,4,2
"ENSMUSG00000069307",5,3,3
"ENSMUSG00000069308",2,5,1
"ENSMUSG00000069309",0,0,0
"ENSMUSG00000069310",0,2,0
"ENSMUSG00000069315",0,0,0
"ENSMUSG00000069324",0,6,0
"ENSMUSG00000069355",0,0,0
"ENSMUSG00000069372",191,109,72
"ENSMUSG00000069376",0,2,7
"ENSMUSG00000069378",32,6,52
"ENSMUSG00000069379",47,47,50
"ENSMUSG00000069385",0,0,0
"ENSMUSG00000069390",0,0,0
"ENSMUSG00000069421",0,0,0
"ENSMUSG00000069430",0,0,0
"ENSMUSG00000069439",0,0,0
"ENSMUSG00000069441",0,0,0
"ENSMUSG00000069456",0,8,2
"ENSMUSG00000069475",0,0,0
"ENSMUSG00000069476",0,0,0
"ENSMUSG00000069495",2246,2102,2348
"ENSMUSG00000069515",4,3,4
"ENSMUSG00000069516",432,326,469
"ENSMUSG00000069518",0,1,0
"ENSMUSG00000069520",1520,1460,1557
"ENSMUSG00000069539",1281,1235,1327
"ENSMUSG00000069540",17,8,11
"ENSMUSG00000069554",2,0,2
"ENSMUSG00000069565",1232,1226,1429
"ENSMUSG00000069581",1,2,2
"ENSMUSG00000069582",0,0,0
"ENSMUSG00000069583",0,0,0
"ENSMUSG00000069584",0,0,0
"ENSMUSG00000069588",8,9,10
"ENSMUSG00000069601",10783,9994,9024
"ENSMUSG00000069607",1,0,0
"ENSMUSG00000069609",1,3,7
"ENSMUSG00000069620",0,0,0
"ENSMUSG00000069622",16,8,10
"ENSMUSG00000069631",1054,902,951
"ENSMUSG00000069633",56,39,49
"ENSMUSG00000069662",5084,4881,5662
"ENSMUSG00000069668",0,0,0
"ENSMUSG00000069670",2164,2159,2353
"ENSMUSG00000069678",457,470,533
"ENSMUSG00000069682",812,867,924
"ENSMUSG00000069706",0,0,0
"ENSMUSG00000069707",0,0,0
"ENSMUSG00000069708",0,1,0
"ENSMUSG00000069712",0,0,0
"ENSMUSG00000069713",25,15,28
"ENSMUSG00000069717",0,0,0
"ENSMUSG00000069718",0,0,0
"ENSMUSG00000069720",0,0,0
"ENSMUSG00000069721",0,0,0
"ENSMUSG00000069722",0,0,0
"ENSMUSG00000069727",218,167,184
"ENSMUSG00000069729",3527,3245,2979
"ENSMUSG00000069733",0,10,0
"ENSMUSG00000069743",38,39,34
"ENSMUSG00000069744",1514,1555,1861
"ENSMUSG00000069755",219,149,166
"ENSMUSG00000069763",507,461,515
"ENSMUSG00000069769",3076,2945,2717
"ENSMUSG00000069785",0,0,0
"ENSMUSG00000069792",10,4,4
"ENSMUSG00000069793",28,24,19
"ENSMUSG00000069796",0,0,0
"ENSMUSG00000069804",10,14,10
"ENSMUSG00000069805",5,6,5
"ENSMUSG00000069806",5756,6011,6245
"ENSMUSG00000069808",531,524,554
"ENSMUSG00000069814",1131,1159,1089
"ENSMUSG00000069816",0,0,0
"ENSMUSG00000069818",0,0,0
"ENSMUSG00000069823",0,0,0
"ENSMUSG00000069824",0,0,0
"ENSMUSG00000069825",0,0,0
"ENSMUSG00000069830",6,8,10
"ENSMUSG00000069833",840,777,830
"ENSMUSG00000069835",402,375,479
"ENSMUSG00000069844",348,302,323
"ENSMUSG00000069855",5,4,5
"ENSMUSG00000069862",31,12,19
"ENSMUSG00000069867",0,4,0
"ENSMUSG00000069873",0,0,0
"ENSMUSG00000069874",223,177,171
"ENSMUSG00000069890",2,0,2
"ENSMUSG00000069892",43,63,62
"ENSMUSG00000069893",21,12,0
"ENSMUSG00000069895",1473,1491,1436
"ENSMUSG00000069899",73,53,64
"ENSMUSG00000069910",12,21,18
"ENSMUSG00000069911",84,51,63
"ENSMUSG00000069913",4,1,4
"ENSMUSG00000069917",72,107,76
"ENSMUSG00000069919",1015,1120,944
"ENSMUSG00000069920",239,179,228
"ENSMUSG00000069922",0,0,0
"ENSMUSG00000069925",0,0,0
"ENSMUSG00000069939",125,128,134
"ENSMUSG00000069962",0,6,0
"ENSMUSG00000069971",1,2,0
"ENSMUSG00000069972",16,18,19
"ENSMUSG00000069986",0,0,2
"ENSMUSG00000069996",2,2,8
"ENSMUSG00000069998",0,0,0
"ENSMUSG00000070000",1964,1943,2094
"ENSMUSG00000070002",795,783,828
"ENSMUSG00000070003",4525,4689,5090
"ENSMUSG00000070023",0,0,0
"ENSMUSG00000070025",20,13,18
"ENSMUSG00000070031",19,21,13
"ENSMUSG00000070034",20,16,26
"ENSMUSG00000070044",973,803,803
"ENSMUSG00000070047",1437,1397,1189
"ENSMUSG00000070056",1610,1544,1652
"ENSMUSG00000070063",0,0,0
"ENSMUSG00000070065",0,0,0
"ENSMUSG00000070071",0,0,0
"ENSMUSG00000070072",0,0,0
"ENSMUSG00000070073",0,0,0
"ENSMUSG00000070074",0,0,0
"ENSMUSG00000070075",0,0,0
"ENSMUSG00000070076",0,0,0
"ENSMUSG00000070077",0,0,6
"ENSMUSG00000070078",0,0,0
"ENSMUSG00000070080",0,0,0
"ENSMUSG00000070081",0,0,0
"ENSMUSG00000070084",0,0,5
"ENSMUSG00000070099",0,0,0
"ENSMUSG00000070100",0,0,0
"ENSMUSG00000070101",5,4,0
"ENSMUSG00000070102",0,0,0
"ENSMUSG00000070103",0,0,0
"ENSMUSG00000070104",0,0,0
"ENSMUSG00000070105",0,0,0
"ENSMUSG00000070106",3,0,0
"ENSMUSG00000070107",0,0,0
"ENSMUSG00000070108",0,0,0
"ENSMUSG00000070109",0,0,0
"ENSMUSG00000070110",0,0,0
"ENSMUSG00000070111",0,0,2
"ENSMUSG00000070126",0,0,0
"ENSMUSG00000070127",0,0,0
"ENSMUSG00000070128",0,0,0
"ENSMUSG00000070129",0,0,0
"ENSMUSG00000070130",0,0,0
"ENSMUSG00000070133",0,0,0
"ENSMUSG00000070136",1,3,4
"ENSMUSG00000070138",0,0,0
"ENSMUSG00000070139",0,0,0
"ENSMUSG00000070140",0,0,0
"ENSMUSG00000070141",0,0,0
"ENSMUSG00000070144",0,0,0
"ENSMUSG00000070150",0,0,0
"ENSMUSG00000070166",2,0,0
"ENSMUSG00000070167",9,11,7
"ENSMUSG00000070170",0,0,0
"ENSMUSG00000070173",0,0,0
"ENSMUSG00000070175",0,0,0
"ENSMUSG00000070178",0,0,0
"ENSMUSG00000070182",0,0,0
"ENSMUSG00000070192",0,0,0
"ENSMUSG00000070203",0,0,0
"ENSMUSG00000070209",0,0,0
"ENSMUSG00000070214",1,0,0
"ENSMUSG00000070219",0,0,0
"ENSMUSG00000070225",0,0,0
"ENSMUSG00000070227",0,0,0
"ENSMUSG00000070235",0,0,0
"ENSMUSG00000070236",0,0,0
"ENSMUSG00000070240",0,0,0
"ENSMUSG00000070249",0,0,0
"ENSMUSG00000070258",0,0,0
"ENSMUSG00000070263",0,0,1
"ENSMUSG00000070271",4,13,6
"ENSMUSG00000070280",0,0,0
"ENSMUSG00000070282",239,206,230
"ENSMUSG00000070283",970,1094,1152
"ENSMUSG00000070284",282,298,286
"ENSMUSG00000070287",552,551,506
"ENSMUSG00000070291",4,5,11
"ENSMUSG00000070298",0,1,10
"ENSMUSG00000070304",9029,8537,8898
"ENSMUSG00000070305",186,189,153
"ENSMUSG00000070306",204,197,229
"ENSMUSG00000070311",0,0,0
"ENSMUSG00000070313",0,0,0
"ENSMUSG00000070315",193,167,175
"ENSMUSG00000070319",1790,1779,1788
"ENSMUSG00000070323",0,0,2
"ENSMUSG00000070324",0,0,0
"ENSMUSG00000070327",417,327,333
"ENSMUSG00000070330",2,0,0
"ENSMUSG00000070331",5,1,0
"ENSMUSG00000070332",0,4,0
"ENSMUSG00000070334",0,0,0
"ENSMUSG00000070335",0,0,0
"ENSMUSG00000070336",21,38,12
"ENSMUSG00000070337",14,6,14
"ENSMUSG00000070342",4,0,0
"ENSMUSG00000070343",45,41,41
"ENSMUSG00000070345",13,16,4
"ENSMUSG00000070348",1305,1136,1110
"ENSMUSG00000070354",6,8,4
"ENSMUSG00000070360",0,1,0
"ENSMUSG00000070366",235,199,224
"ENSMUSG00000070368",1,5,0
"ENSMUSG00000070369",6,11,6
"ENSMUSG00000070371",221,211,302
"ENSMUSG00000070372",1322,1069,1113
"ENSMUSG00000070374",0,0,0
"ENSMUSG00000070375",0,0,0
"ENSMUSG00000070377",0,0,0
"ENSMUSG00000070378",0,0,0
"ENSMUSG00000070379",0,0,0
"ENSMUSG00000070380",0,0,0
"ENSMUSG00000070382",0,0,0
"ENSMUSG00000070383",0,0,0
"ENSMUSG00000070385",0,0,2
"ENSMUSG00000070388",0,0,0
"ENSMUSG00000070390",18,34,21
"ENSMUSG00000070392",0,1,1
"ENSMUSG00000070394",421,448,504
"ENSMUSG00000070407",34,36,30
"ENSMUSG00000070417",0,0,0
"ENSMUSG00000070419",0,0,0
"ENSMUSG00000070420",400,355,363
"ENSMUSG00000070421",5,6,2
"ENSMUSG00000070423",12,17,26
"ENSMUSG00000070424",0,0,1
"ENSMUSG00000070425",0,0,6
"ENSMUSG00000070426",972,937,1075
"ENSMUSG00000070427",169,119,158
"ENSMUSG00000070436",712,796,568
"ENSMUSG00000070438",0,0,0
"ENSMUSG00000070443",11,18,23
"ENSMUSG00000070448",0,0,0
"ENSMUSG00000070458",0,0,0
"ENSMUSG00000070459",0,0,0
"ENSMUSG00000070460",0,0,0
"ENSMUSG00000070461",506,424,397
"ENSMUSG00000070462",1329,1371,1486
"ENSMUSG00000070464",0,0,0
"ENSMUSG00000070465",0,0,0
"ENSMUSG00000070469",61,36,66
"ENSMUSG00000070471",45,47,64
"ENSMUSG00000070473",19,51,6
"ENSMUSG00000070476",2103,2218,2220
"ENSMUSG00000070489",3,2,6
"ENSMUSG00000070490",13,14,10
"ENSMUSG00000070493",7925,8170,9578
"ENSMUSG00000070495",0,0,1
"ENSMUSG00000070498",5708,5196,4816
"ENSMUSG00000070501",0,0,0
"ENSMUSG00000070504",0,0,4
"ENSMUSG00000070509",1546,1576,1712
"ENSMUSG00000070511",0,0,0
"ENSMUSG00000070520",1744,1781,2052
"ENSMUSG00000070522",9,22,7
"ENSMUSG00000070524",10,23,25
"ENSMUSG00000070526",15,14,9
"ENSMUSG00000070527",64,67,61
"ENSMUSG00000070529",0,0,0
"ENSMUSG00000070530",2,0,0
"ENSMUSG00000070531",0,0,0
"ENSMUSG00000070532",155,163,109
"ENSMUSG00000070533",0,4,0
"ENSMUSG00000070544",3122,2958,2785
"ENSMUSG00000070546",0,0,0
"ENSMUSG00000070547",0,0,0
"ENSMUSG00000070550",0,0,0
"ENSMUSG00000070551",0,0,0
"ENSMUSG00000070552",0,0,0
"ENSMUSG00000070563",0,0,0
"ENSMUSG00000070564",154,214,238
"ENSMUSG00000070565",3524,3228,2825
"ENSMUSG00000070568",0,3,1
"ENSMUSG00000070570",44441,45590,50146
"ENSMUSG00000070572",102,141,174
"ENSMUSG00000070574",8,7,0
"ENSMUSG00000070576",816,752,921
"ENSMUSG00000070577",0,2,4
"ENSMUSG00000070583",117,90,153
"ENSMUSG00000070594",1,3,0
"ENSMUSG00000070601",52,21,43
"ENSMUSG00000070604",115,92,122
"ENSMUSG00000070605",17,36,7
"ENSMUSG00000070606",0,0,0
"ENSMUSG00000070609",0,0,0
"ENSMUSG00000070610",56,52,64
"ENSMUSG00000070616",0,0,0
"ENSMUSG00000070617",0,0,0
"ENSMUSG00000070618",0,0,0
"ENSMUSG00000070619",0,0,0
"ENSMUSG00000070621",0,0,0
"ENSMUSG00000070637",51,61,77
"ENSMUSG00000070639",4722,4728,4468
"ENSMUSG00000070641",0,0,0
"ENSMUSG00000070643",326,377,342
"ENSMUSG00000070644",81,146,173
"ENSMUSG00000070645",0,11,0
"ENSMUSG00000070661",0,0,0
"ENSMUSG00000070667",0,0,2
"ENSMUSG00000070677",0,0,0
"ENSMUSG00000070683",4,1,2
"ENSMUSG00000070686",0,0,0
"ENSMUSG00000070687",21,2,4
"ENSMUSG00000070690",7,1,6
"ENSMUSG00000070691",0,4,8
"ENSMUSG00000070692",3,0,2
"ENSMUSG00000070695",1190,1255,1075
"ENSMUSG00000070697",990,904,1003
"ENSMUSG00000070699",326,334,385
"ENSMUSG00000070702",0,0,0
"ENSMUSG00000070704",0,2,0
"ENSMUSG00000070705",990,976,872
"ENSMUSG00000070708",0,8,0
"ENSMUSG00000070709",376,369,360
"ENSMUSG00000070713",120,73,83
"ENSMUSG00000070717",0,4,1
"ENSMUSG00000070719",9,5,1
"ENSMUSG00000070720",58,115,105
"ENSMUSG00000070729",308,302,303
"ENSMUSG00000070730",1409,1360,1283
"ENSMUSG00000070732",3,2,0
"ENSMUSG00000070733",2663,2339,2195
"ENSMUSG00000070737",122,84,89
"ENSMUSG00000070738",4127,3986,3976
"ENSMUSG00000070777",0,0,0
"ENSMUSG00000070778",0,0,0
"ENSMUSG00000070780",57,172,13
"ENSMUSG00000070794",3,6,10
"ENSMUSG00000070796",0,0,0
"ENSMUSG00000070797",0,0,0
"ENSMUSG00000070798",0,0,0
"ENSMUSG00000070799",0,0,0
"ENSMUSG00000070802",14135,13945,14475
"ENSMUSG00000070803",69,115,104
"ENSMUSG00000070806",17,23,14
"ENSMUSG00000070808",827,833,676
"ENSMUSG00000070810",0,0,0
"ENSMUSG00000070811",2,0,0
"ENSMUSG00000070814",520,439,506
"ENSMUSG00000070815",0,0,0
"ENSMUSG00000070816",0,0,0
"ENSMUSG00000070817",0,0,0
"ENSMUSG00000070820",0,0,0
"ENSMUSG00000070821",0,0,0
"ENSMUSG00000070822",916,750,976
"ENSMUSG00000070828",0,0,0
"ENSMUSG00000070834",0,0,0
"ENSMUSG00000070837",4,0,6
"ENSMUSG00000070841",0,0,0
"ENSMUSG00000070844",0,0,0
"ENSMUSG00000070847",1,4,8
"ENSMUSG00000070852",0,0,0
"ENSMUSG00000070853",0,0,0
"ENSMUSG00000070855",0,0,0
"ENSMUSG00000070856",0,0,0
"ENSMUSG00000070857",0,0,0
"ENSMUSG00000070858",349,472,589
"ENSMUSG00000070866",1203,1018,1084
"ENSMUSG00000070867",114,151,115
"ENSMUSG00000070868",0,4,0
"ENSMUSG00000070870",0,0,0
"ENSMUSG00000070871",582,641,611
"ENSMUSG00000070873",8,7,8
"ENSMUSG00000070875",0,0,0
"ENSMUSG00000070877",0,0,0
"ENSMUSG00000070880",12501,13270,14106
"ENSMUSG00000070883",68,75,93
"ENSMUSG00000070890",0,0,0
"ENSMUSG00000070891",14,16,10
"ENSMUSG00000070896",0,0,0
"ENSMUSG00000070900",0,0,0
"ENSMUSG00000070902",0,0,0
"ENSMUSG00000070904",0,0,0
"ENSMUSG00000070908",0,0,0
"ENSMUSG00000070923",4089,3719,4279
"ENSMUSG00000070933",0,1,0
"ENSMUSG00000070934",3808,3925,4426
"ENSMUSG00000070939",2106,1901,1984
"ENSMUSG00000070942",29,20,26
"ENSMUSG00000070943",0,0,0
"ENSMUSG00000070953",783,760,835
"ENSMUSG00000070960",17,16,19
"ENSMUSG00000070972",117,153,148
"ENSMUSG00000070977",0,0,0
"ENSMUSG00000070979",0,0,2
"ENSMUSG00000070980",0,0,0
"ENSMUSG00000070983",0,0,0
"ENSMUSG00000070985",7,4,2
"ENSMUSG00000070990",1,0,0
"ENSMUSG00000070995",0,0,0
"ENSMUSG00000070997",24,15,24
"ENSMUSG00000070999",2,1,0
"ENSMUSG00000071000",0,0,0
"ENSMUSG00000071001",27,23,70
