"Gene_ID","GSM6435238","GSM6435239","GSM6435240","GSM6435241"
"ENSMUSG00000109476",0,0,0,0
"ENSMUSG00000109477",0,0,0,0
"ENSMUSG00000109478",0,0,0,0
"ENSMUSG00000109479",0,0,0,0
"ENSMUSG00000109480",0,0,0,0
"ENSMUSG00000109481",0,0,0,1
"ENSMUSG00000109482",0,0,0,3
"ENSMUSG00000109484",0,0,0,0
"ENSMUSG00000109485",1,0,0,3
"ENSMUSG00000109487",0,0,0,0
"ENSMUSG00000109488",0,1,0,0
"ENSMUSG00000109489",0,0,3,4
"ENSMUSG00000109490",3,0,0,0
"ENSMUSG00000109491",0,4,0,0
"ENSMUSG00000109492",0,0,0,0
"ENSMUSG00000109493",0,0,0,0
"ENSMUSG00000109494",0,0,0,0
"ENSMUSG00000109495",1,0,0,7
"ENSMUSG00000109496",0,0,0,0
"ENSMUSG00000109497",0,0,0,0
"ENSMUSG00000109498",6,2,0,0
"ENSMUSG00000109499",0,0,0,0
"ENSMUSG00000109500",0,0,0,0
"ENSMUSG00000109501",6,5,3,3
"ENSMUSG00000109502",0,0,1,1
"ENSMUSG00000109503",0,0,0,0
"ENSMUSG00000109504",0,0,0,0
"ENSMUSG00000109505",3,10,0,2
"ENSMUSG00000109506",6,0,4,1
"ENSMUSG00000109507",0,0,0,0
"ENSMUSG00000109508",0,0,1,0
"ENSMUSG00000109509",5,3,4,3
"ENSMUSG00000109510",0,0,0,0
"ENSMUSG00000109511",514,441,474,524
"ENSMUSG00000109512",0,0,0,0
"ENSMUSG00000109513",0,0,0,0
"ENSMUSG00000109514",0,0,0,0
"ENSMUSG00000109515",0,0,0,0
"ENSMUSG00000109516",0,0,0,0
"ENSMUSG00000109517",29,29,19,47
"ENSMUSG00000109518",0,0,0,0
"ENSMUSG00000109519",0,0,0,0
"ENSMUSG00000109520",0,0,0,0
"ENSMUSG00000109521",0,0,0,0
"ENSMUSG00000109522",0,0,0,0
"ENSMUSG00000109523",0,0,0,0
"ENSMUSG00000109524",0,0,0,0
"ENSMUSG00000109525",0,0,0,0
"ENSMUSG00000109526",0,0,0,0
"ENSMUSG00000109527",0,0,0,0
"ENSMUSG00000109528",0,0,0,0
"ENSMUSG00000109529",0,0,0,0
"ENSMUSG00000109530",0,0,0,0
"ENSMUSG00000109532",0,0,0,2
"ENSMUSG00000109533",2,0,0,0
"ENSMUSG00000109534",0,0,0,0
"ENSMUSG00000109535",0,0,0,0
"ENSMUSG00000109536",569,567,547,428
"ENSMUSG00000109537",0,0,0,0
"ENSMUSG00000109538",0,0,0,0
"ENSMUSG00000109539",18,23,18,17
"ENSMUSG00000109540",0,0,0,0
"ENSMUSG00000109541",0,0,0,0
"ENSMUSG00000109542",0,0,0,0
"ENSMUSG00000109543",0,0,0,0
"ENSMUSG00000109544",0,0,0,0
"ENSMUSG00000109545",4,0,0,0
"ENSMUSG00000109546",0,0,0,0
"ENSMUSG00000109547",0,0,0,0
"ENSMUSG00000109548",0,0,0,0
"ENSMUSG00000109549",7,1,7,3
"ENSMUSG00000109550",0,0,0,0
"ENSMUSG00000109551",0,1,0,0
"ENSMUSG00000109552",2,4,0,5
"ENSMUSG00000109553",0,0,0,0
"ENSMUSG00000109555",5,2,2,3
"ENSMUSG00000109556",3,0,5,0
"ENSMUSG00000109557",0,0,0,0
"ENSMUSG00000109558",0,0,1,0
"ENSMUSG00000109559",4,2,0,4
"ENSMUSG00000109560",0,0,0,0
"ENSMUSG00000109561",12,2,5,2
"ENSMUSG00000109562",1,0,0,0
"ENSMUSG00000109563",0,0,0,0
"ENSMUSG00000109564",0,0,0,0
"ENSMUSG00000109565",0,2,0,2
"ENSMUSG00000109566",0,0,0,0
"ENSMUSG00000109567",0,0,0,0
"ENSMUSG00000109568",1,0,1,0
"ENSMUSG00000109569",0,0,0,0
"ENSMUSG00000109570",0,6,7,10
"ENSMUSG00000109571",0,0,0,0
"ENSMUSG00000109572",49,19,37,15
"ENSMUSG00000109573",0,0,0,0
"ENSMUSG00000109574",4,4,4,1
"ENSMUSG00000109575",8,0,20,18
"ENSMUSG00000109576",0,0,0,0
"ENSMUSG00000109577",0,0,0,0
"ENSMUSG00000109578",0,0,0,0
"ENSMUSG00000109579",0,0,0,0
"ENSMUSG00000109580",0,0,0,0
"ENSMUSG00000109581",0,0,0,0
"ENSMUSG00000109582",0,1,2,0
"ENSMUSG00000109583",0,0,0,0
"ENSMUSG00000109584",7,5,8,6
"ENSMUSG00000109585",6,2,1,1
"ENSMUSG00000109586",0,0,0,0
"ENSMUSG00000109587",9,12,6,6
"ENSMUSG00000109588",5,11,45,17
"ENSMUSG00000109589",0,0,0,0
"ENSMUSG00000109590",2,4,8,0
"ENSMUSG00000109591",0,0,0,0
"ENSMUSG00000109592",1,0,1,0
"ENSMUSG00000109593",0,0,1,0
"ENSMUSG00000109594",0,0,2,0
"ENSMUSG00000109595",0,0,0,0
"ENSMUSG00000109596",0,0,0,0
"ENSMUSG00000109597",0,0,0,0
"ENSMUSG00000109598",5,12,6,10
"ENSMUSG00000109599",11,10,9,6
"ENSMUSG00000109600",0,0,0,0
"ENSMUSG00000109601",0,0,0,0
"ENSMUSG00000109602",6,5,7,4
"ENSMUSG00000109603",5,0,8,4
"ENSMUSG00000109604",4,5,3,6
"ENSMUSG00000109605",0,0,0,0
"ENSMUSG00000109606",0,2,0,0
"ENSMUSG00000109607",0,0,0,0
"ENSMUSG00000109608",4,1,7,2
"ENSMUSG00000109609",12,16,17,19
"ENSMUSG00000109610",1,2,0,2
"ENSMUSG00000109611",0,0,0,0
"ENSMUSG00000109612",0,0,0,0
"ENSMUSG00000109613",0,0,0,0
"ENSMUSG00000109614",0,0,0,0
"ENSMUSG00000109615",0,0,0,0
"ENSMUSG00000109616",0,0,0,2
"ENSMUSG00000109617",0,0,0,1
"ENSMUSG00000109618",2,0,2,2
"ENSMUSG00000109619",0,0,0,0
"ENSMUSG00000109620",0,0,0,0
"ENSMUSG00000109621",0,0,0,0
"ENSMUSG00000109622",0,0,0,0
"ENSMUSG00000109623",0,0,0,0
"ENSMUSG00000109624",0,0,0,0
"ENSMUSG00000109625",1,0,2,0
"ENSMUSG00000109626",0,0,0,0
"ENSMUSG00000109627",0,0,0,0
"ENSMUSG00000109628",1,0,0,0
"ENSMUSG00000109629",0,0,0,0
"ENSMUSG00000109630",0,0,0,0
"ENSMUSG00000109631",0,0,0,0
"ENSMUSG00000109632",5,2,11,4
"ENSMUSG00000109633",0,0,1,0
"ENSMUSG00000109634",2,0,0,2
"ENSMUSG00000109635",1,1,2,0
"ENSMUSG00000109636",2,0,4,3
"ENSMUSG00000109637",0,0,0,0
"ENSMUSG00000109638",0,0,0,0
"ENSMUSG00000109639",0,0,0,0
"ENSMUSG00000109640",3,1,5,0
"ENSMUSG00000109641",0,0,0,0
"ENSMUSG00000109642",0,0,0,0
"ENSMUSG00000109643",0,0,0,0
"ENSMUSG00000109644",5,12,7,5
"ENSMUSG00000109645",1,0,4,1
"ENSMUSG00000109646",0,0,0,0
"ENSMUSG00000109647",1,0,0,0
"ENSMUSG00000109648",1,0,0,0
"ENSMUSG00000109649",0,0,3,0
"ENSMUSG00000109650",0,0,0,0
"ENSMUSG00000109651",0,4,1,3
"ENSMUSG00000109652",0,0,0,0
"ENSMUSG00000109653",0,0,0,0
"ENSMUSG00000109654",0,1,1,1
"ENSMUSG00000109655",0,0,0,0
"ENSMUSG00000109656",2,0,2,2
"ENSMUSG00000109657",0,0,0,0
"ENSMUSG00000109658",0,0,0,0
"ENSMUSG00000109659",0,0,0,0
"ENSMUSG00000109661",0,0,0,0
"ENSMUSG00000109662",0,0,0,0
"ENSMUSG00000109663",0,0,0,0
"ENSMUSG00000109664",0,0,0,0
"ENSMUSG00000109665",0,0,0,0
"ENSMUSG00000109666",0,1,2,0
"ENSMUSG00000109667",0,0,0,0
"ENSMUSG00000109668",0,0,0,0
"ENSMUSG00000109669",2,3,2,9
"ENSMUSG00000109670",0,0,0,0
"ENSMUSG00000109671",0,0,0,0
"ENSMUSG00000109672",0,0,0,0
"ENSMUSG00000109673",0,0,0,0
"ENSMUSG00000109674",49,38,42,37
"ENSMUSG00000109675",0,0,0,0
"ENSMUSG00000109676",0,0,0,0
"ENSMUSG00000109677",0,0,0,0
"ENSMUSG00000109678",0,0,0,0
"ENSMUSG00000109679",7,3,9,4
"ENSMUSG00000109680",0,2,1,2
"ENSMUSG00000109681",0,0,0,0
"ENSMUSG00000109682",0,0,0,0
"ENSMUSG00000109683",0,0,0,0
"ENSMUSG00000109684",0,2,3,1
"ENSMUSG00000109685",0,0,1,0
"ENSMUSG00000109686",0,0,0,0
"ENSMUSG00000109687",0,0,0,0
"ENSMUSG00000109688",2,0,0,0
"ENSMUSG00000109689",0,0,0,0
"ENSMUSG00000109690",1,0,0,2
"ENSMUSG00000109691",0,0,0,0
"ENSMUSG00000109692",0,0,0,0
"ENSMUSG00000109693",0,0,0,0
"ENSMUSG00000109694",0,0,0,0
"ENSMUSG00000109695",53,19,31,18
"ENSMUSG00000109696",0,0,0,0
"ENSMUSG00000109697",0,0,0,0
"ENSMUSG00000109698",0,0,0,0
"ENSMUSG00000109699",0,0,0,0
"ENSMUSG00000109700",0,0,0,0
"ENSMUSG00000109701",0,0,0,0
"ENSMUSG00000109702",1,1,1,2
"ENSMUSG00000109703",0,0,0,0
"ENSMUSG00000109704",0,5,0,1
"ENSMUSG00000109705",0,0,0,0
"ENSMUSG00000109706",0,0,0,0
"ENSMUSG00000109707",0,0,0,0
"ENSMUSG00000109708",33,12,29,28
"ENSMUSG00000109709",0,3,0,0
"ENSMUSG00000109710",1,2,0,0
"ENSMUSG00000109711",0,0,0,0
"ENSMUSG00000109712",0,0,0,0
"ENSMUSG00000109713",2,0,0,0
"ENSMUSG00000109714",9,6,9,9
"ENSMUSG00000109715",313,258,177,197
"ENSMUSG00000109716",0,0,0,0
"ENSMUSG00000109717",1,6,3,3
"ENSMUSG00000109718",0,0,0,0
"ENSMUSG00000109719",0,0,0,0
"ENSMUSG00000109720",0,0,0,0
"ENSMUSG00000109721",0,0,0,0
"ENSMUSG00000109722",0,0,0,0
"ENSMUSG00000109723",0,0,0,0
"ENSMUSG00000109724",21,16,20,19
"ENSMUSG00000109725",0,0,1,0
"ENSMUSG00000109726",0,0,3,0
"ENSMUSG00000109727",9,14,17,9
"ENSMUSG00000109728",2,3,1,5
"ENSMUSG00000109729",1,0,0,0
"ENSMUSG00000109730",0,0,0,0
"ENSMUSG00000109731",0,0,0,1
"ENSMUSG00000109732",0,0,0,0
"ENSMUSG00000109733",2,1,8,4
"ENSMUSG00000109734",0,0,0,0
"ENSMUSG00000109735",1,0,0,3
"ENSMUSG00000109736",2,2,3,1
"ENSMUSG00000109737",0,3,2,0
"ENSMUSG00000109738",0,0,0,0
"ENSMUSG00000109739",7,0,7,1
"ENSMUSG00000109740",0,0,0,0
"ENSMUSG00000109741",0,0,0,0
"ENSMUSG00000109742",0,0,0,0
"ENSMUSG00000109743",0,0,0,0
"ENSMUSG00000109744",0,0,0,0
"ENSMUSG00000109745",15,7,13,7
"ENSMUSG00000109746",0,0,0,0
"ENSMUSG00000109747",0,0,0,0
"ENSMUSG00000109748",0,0,0,0
"ENSMUSG00000109749",0,0,0,0
"ENSMUSG00000109750",0,0,0,1
"ENSMUSG00000109751",0,1,0,0
"ENSMUSG00000109752",0,0,0,0
"ENSMUSG00000109753",0,0,0,0
"ENSMUSG00000109754",4,1,2,5
"ENSMUSG00000109755",0,0,0,0
"ENSMUSG00000109756",0,0,0,0
"ENSMUSG00000109757",0,0,0,0
"ENSMUSG00000109758",0,0,0,0
"ENSMUSG00000109759",0,0,0,0
"ENSMUSG00000109760",0,0,0,0
"ENSMUSG00000109761",0,0,2,0
"ENSMUSG00000109762",0,0,0,0
"ENSMUSG00000109763",0,0,0,0
"ENSMUSG00000109764",0,0,0,0
"ENSMUSG00000109765",11,4,6,5
"ENSMUSG00000109766",0,0,0,0
"ENSMUSG00000109767",0,0,0,0
"ENSMUSG00000109768",0,1,1,1
"ENSMUSG00000109769",0,0,0,0
"ENSMUSG00000109770",12,17,19,8
"ENSMUSG00000109771",32,26,20,23
"ENSMUSG00000109772",0,0,0,1
"ENSMUSG00000109773",0,0,0,0
"ENSMUSG00000109774",0,0,0,0
"ENSMUSG00000109775",0,0,0,4
"ENSMUSG00000109776",20,20,13,21
"ENSMUSG00000109777",0,0,0,0
"ENSMUSG00000109778",0,0,0,0
"ENSMUSG00000109779",0,0,0,0
"ENSMUSG00000109780",50,42,41,46
"ENSMUSG00000109781",3,0,1,0
"ENSMUSG00000109782",0,0,3,0
"ENSMUSG00000109783",16,17,2,13
"ENSMUSG00000109784",14,7,12,6
"ENSMUSG00000109785",0,0,0,0
"ENSMUSG00000109786",0,0,0,0
"ENSMUSG00000109787",5,5,1,3
"ENSMUSG00000109788",0,0,0,0
"ENSMUSG00000109789",0,0,0,0
"ENSMUSG00000109790",0,1,0,0
"ENSMUSG00000109791",1,0,0,0
"ENSMUSG00000109792",43,33,49,42
"ENSMUSG00000109793",0,0,0,0
"ENSMUSG00000109794",0,0,0,0
"ENSMUSG00000109795",0,0,0,0
"ENSMUSG00000109796",0,0,0,0
"ENSMUSG00000109797",0,0,0,0
"ENSMUSG00000109798",0,0,0,0
"ENSMUSG00000109799",9,3,7,0
"ENSMUSG00000109800",0,0,0,0
"ENSMUSG00000109801",0,0,0,0
"ENSMUSG00000109802",0,0,0,0
"ENSMUSG00000109803",0,0,0,0
"ENSMUSG00000109805",0,0,0,0
"ENSMUSG00000109806",0,0,0,0
"ENSMUSG00000109807",0,0,0,0
"ENSMUSG00000109808",0,0,0,0
"ENSMUSG00000109809",0,0,1,0
"ENSMUSG00000109810",15,3,15,12
"ENSMUSG00000109811",0,0,0,0
"ENSMUSG00000109812",36,34,22,40
"ENSMUSG00000109813",0,0,2,0
"ENSMUSG00000109814",71,56,80,52
"ENSMUSG00000109815",0,0,0,0
"ENSMUSG00000109816",0,2,1,3
"ENSMUSG00000109817",0,0,0,0
"ENSMUSG00000109818",0,0,0,0
"ENSMUSG00000109819",2,1,9,0
"ENSMUSG00000109820",0,0,0,0
"ENSMUSG00000109821",0,0,0,0
"ENSMUSG00000109822",0,0,0,0
"ENSMUSG00000109823",0,0,0,0
"ENSMUSG00000109824",0,0,0,0
"ENSMUSG00000109825",0,0,0,0
"ENSMUSG00000109826",0,0,0,0
"ENSMUSG00000109827",0,0,2,0
"ENSMUSG00000109828",0,2,0,0
"ENSMUSG00000109829",88,67,81,72
"ENSMUSG00000109830",0,0,0,0
"ENSMUSG00000109831",0,0,0,0
"ENSMUSG00000109832",0,0,0,0
"ENSMUSG00000109833",0,0,0,0
"ENSMUSG00000109834",0,0,0,0
"ENSMUSG00000109835",0,0,0,0
"ENSMUSG00000109836",1503,1355,1612,1396
"ENSMUSG00000109837",0,0,0,0
"ENSMUSG00000109838",0,0,0,0
"ENSMUSG00000109839",0,0,0,0
"ENSMUSG00000109840",0,0,0,0
"ENSMUSG00000109841",7,3,9,1
"ENSMUSG00000109842",0,1,6,0
"ENSMUSG00000109843",0,0,0,0
"ENSMUSG00000109844",0,2,8,0
"ENSMUSG00000109845",0,0,0,0
"ENSMUSG00000109846",3,11,9,3
"ENSMUSG00000109847",0,1,0,1
"ENSMUSG00000109848",0,0,0,0
"ENSMUSG00000109849",0,2,3,1
"ENSMUSG00000109850",0,0,0,0
"ENSMUSG00000109851",0,0,0,0
"ENSMUSG00000109852",1,0,0,0
"ENSMUSG00000109853",17,10,23,10
"ENSMUSG00000109854",0,0,0,0
"ENSMUSG00000109855",0,0,0,0
"ENSMUSG00000109856",0,0,0,0
"ENSMUSG00000109857",12,11,8,4
"ENSMUSG00000109858",0,0,0,0
"ENSMUSG00000109859",0,0,0,0
"ENSMUSG00000109860",0,0,0,0
"ENSMUSG00000109861",0,0,0,0
"ENSMUSG00000109862",0,0,0,0
"ENSMUSG00000109863",1,1,2,8
"ENSMUSG00000109864",2,0,2,0
"ENSMUSG00000109865",462,446,484,380
"ENSMUSG00000109866",5,6,1,4
"ENSMUSG00000109867",0,0,0,0
"ENSMUSG00000109868",16,7,15,14
"ENSMUSG00000109869",3,2,4,7
"ENSMUSG00000109870",1,3,3,0
"ENSMUSG00000109871",0,0,0,0
"ENSMUSG00000109872",0,0,0,0
"ENSMUSG00000109873",2,0,2,0
"ENSMUSG00000109874",2,0,0,0
"ENSMUSG00000109875",0,0,0,0
"ENSMUSG00000109876",3,6,3,2
"ENSMUSG00000109877",2,1,3,4
"ENSMUSG00000109878",0,0,0,0
"ENSMUSG00000109879",0,0,4,0
"ENSMUSG00000109880",0,0,0,0
"ENSMUSG00000109881",0,0,0,0
"ENSMUSG00000109882",10,6,13,10
"ENSMUSG00000109883",0,0,0,0
"ENSMUSG00000109884",0,0,0,0
"ENSMUSG00000109885",0,0,0,1
"ENSMUSG00000109886",0,0,0,0
"ENSMUSG00000109887",46,31,28,32
"ENSMUSG00000109888",0,0,0,0
"ENSMUSG00000109889",0,0,0,0
"ENSMUSG00000109890",42,43,95,44
"ENSMUSG00000109891",2,0,0,0
"ENSMUSG00000109892",0,0,0,0
"ENSMUSG00000109893",0,2,0,0
"ENSMUSG00000109894",1,3,0,3
"ENSMUSG00000109895",0,0,0,0
"ENSMUSG00000109896",5,5,2,2
"ENSMUSG00000109897",0,0,0,0
"ENSMUSG00000109898",0,0,4,0
"ENSMUSG00000109899",0,0,0,1
"ENSMUSG00000109900",0,0,0,0
"ENSMUSG00000109901",487,409,557,502
"ENSMUSG00000109902",0,1,0,1
"ENSMUSG00000109903",0,2,0,2
"ENSMUSG00000109904",35,24,10,39
"ENSMUSG00000109905",0,0,0,0
"ENSMUSG00000109906",0,0,0,0
"ENSMUSG00000109907",0,0,0,0
"ENSMUSG00000109909",0,0,2,2
"ENSMUSG00000109910",0,0,1,0
"ENSMUSG00000109911",0,0,0,0
"ENSMUSG00000109912",0,0,1,0
"ENSMUSG00000109913",0,4,0,2
"ENSMUSG00000109914",0,0,0,0
"ENSMUSG00000109915",0,0,0,0
"ENSMUSG00000109916",0,0,0,0
"ENSMUSG00000109917",2,0,0,1
"ENSMUSG00000109918",0,0,0,0
"ENSMUSG00000109919",0,0,0,0
"ENSMUSG00000109920",0,0,0,0
"ENSMUSG00000109921",0,0,0,0
"ENSMUSG00000109922",0,0,0,0
"ENSMUSG00000109923",0,0,0,0
"ENSMUSG00000109924",0,0,0,0
"ENSMUSG00000109925",0,0,0,0
"ENSMUSG00000109926",0,0,0,0
"ENSMUSG00000109927",4,4,0,8
"ENSMUSG00000109928",0,0,0,0
"ENSMUSG00000109929",0,0,0,0
"ENSMUSG00000109930",10,8,4,4
"ENSMUSG00000109931",0,0,3,0
"ENSMUSG00000109932",0,0,0,0
"ENSMUSG00000109933",1,0,0,0
"ENSMUSG00000109934",0,0,0,0
"ENSMUSG00000109935",0,0,0,0
"ENSMUSG00000109936",2,2,4,1
"ENSMUSG00000109937",0,0,0,0
"ENSMUSG00000109938",0,2,0,0
"ENSMUSG00000109939",0,0,0,0
"ENSMUSG00000109940",0,0,0,0
"ENSMUSG00000109941",0,0,0,0
"ENSMUSG00000109942",0,1,0,0
"ENSMUSG00000109943",0,0,0,0
"ENSMUSG00000109944",0,0,0,0
"ENSMUSG00000109945",8,2,6,6
"ENSMUSG00000109946",526,480,509,450
"ENSMUSG00000109947",1,0,2,0
"ENSMUSG00000109948",0,0,0,0
"ENSMUSG00000109949",0,0,0,0
"ENSMUSG00000109950",0,0,0,0
"ENSMUSG00000109951",0,0,0,0
"ENSMUSG00000109952",0,0,0,0
"ENSMUSG00000109953",0,1,1,1
"ENSMUSG00000109954",0,0,0,0
"ENSMUSG00000109955",0,0,0,0
"ENSMUSG00000109956",28,33,40,32
"ENSMUSG00000109957",15,6,9,18
"ENSMUSG00000109958",9,4,2,6
"ENSMUSG00000109959",2,1,1,1
"ENSMUSG00000109960",0,0,0,0
"ENSMUSG00000109961",0,0,0,0
"ENSMUSG00000109962",0,3,0,0
"ENSMUSG00000109963",0,0,0,0
"ENSMUSG00000109964",0,0,0,0
"ENSMUSG00000109965",0,0,0,0
"ENSMUSG00000109966",0,0,0,0
"ENSMUSG00000109967",0,0,0,0
"ENSMUSG00000109968",0,0,0,0
"ENSMUSG00000109969",0,0,0,0
"ENSMUSG00000109970",0,0,0,0
"ENSMUSG00000109971",0,0,0,0
"ENSMUSG00000109972",0,0,0,0
"ENSMUSG00000109973",0,0,0,0
"ENSMUSG00000109974",0,0,0,0
"ENSMUSG00000109975",23,16,20,18
"ENSMUSG00000109976",0,0,0,0
"ENSMUSG00000109977",0,0,0,0
"ENSMUSG00000109978",0,0,0,0
"ENSMUSG00000109979",0,0,0,0
"ENSMUSG00000109980",1,0,1,0
"ENSMUSG00000109981",7,2,1,0
"ENSMUSG00000109982",0,0,0,0
"ENSMUSG00000109983",0,0,0,0
"ENSMUSG00000109984",0,1,8,2
"ENSMUSG00000109985",0,0,0,0
"ENSMUSG00000109986",0,0,0,0
"ENSMUSG00000109987",0,0,0,0
"ENSMUSG00000109988",0,0,0,0
"ENSMUSG00000109990",0,0,0,0
"ENSMUSG00000109991",0,0,0,0
"ENSMUSG00000109992",2,1,14,7
"ENSMUSG00000109993",0,0,1,0
"ENSMUSG00000109994",0,0,0,0
"ENSMUSG00000109995",0,0,0,0
"ENSMUSG00000109996",0,0,0,0
"ENSMUSG00000109997",0,0,0,0
"ENSMUSG00000109998",14,15,19,8
"ENSMUSG00000109999",0,0,0,0
"ENSMUSG00000110000",0,0,0,0
"ENSMUSG00000110001",0,1,1,2
"ENSMUSG00000110002",0,0,0,0
"ENSMUSG00000110003",0,0,0,0
"ENSMUSG00000110004",0,0,0,0
"ENSMUSG00000110005",0,0,0,0
"ENSMUSG00000110006",1,0,2,0
"ENSMUSG00000110007",1,1,5,0
"ENSMUSG00000110008",2,2,0,5
"ENSMUSG00000110009",0,0,0,0
"ENSMUSG00000110010",37,24,30,20
"ENSMUSG00000110011",0,0,0,0
"ENSMUSG00000110012",0,0,0,0
"ENSMUSG00000110013",0,0,0,0
"ENSMUSG00000110014",0,0,0,0
"ENSMUSG00000110015",0,0,1,0
"ENSMUSG00000110016",14,7,7,7
"ENSMUSG00000110017",0,0,0,1
"ENSMUSG00000110018",0,0,0,0
"ENSMUSG00000110019",0,0,0,0
"ENSMUSG00000110020",37,32,67,31
"ENSMUSG00000110022",0,0,0,0
"ENSMUSG00000110023",0,0,0,0
"ENSMUSG00000110024",0,0,0,0
"ENSMUSG00000110025",0,0,0,0
"ENSMUSG00000110026",0,0,0,0
"ENSMUSG00000110027",94,88,78,85
"ENSMUSG00000110028",1,0,0,3
"ENSMUSG00000110030",2,1,1,4
"ENSMUSG00000110031",0,0,0,2
"ENSMUSG00000110032",0,0,0,0
"ENSMUSG00000110033",0,0,0,0
"ENSMUSG00000110034",0,0,0,0
"ENSMUSG00000110035",0,0,4,0
"ENSMUSG00000110036",0,0,0,0
"ENSMUSG00000110037",0,0,0,0
"ENSMUSG00000110038",4,4,2,11
"ENSMUSG00000110039",0,0,0,0
"ENSMUSG00000110040",0,0,0,0
"ENSMUSG00000110041",0,0,0,0
"ENSMUSG00000110042",0,0,0,0
"ENSMUSG00000110043",1,0,5,1
"ENSMUSG00000110044",0,0,0,0
"ENSMUSG00000110045",0,0,0,0
"ENSMUSG00000110046",0,2,0,0
"ENSMUSG00000110047",1,2,2,1
"ENSMUSG00000110048",0,0,0,0
"ENSMUSG00000110049",0,0,0,0
"ENSMUSG00000110050",0,0,0,0
"ENSMUSG00000110051",1,0,0,0
"ENSMUSG00000110052",1,2,0,0
"ENSMUSG00000110053",0,0,0,0
"ENSMUSG00000110054",0,0,0,0
"ENSMUSG00000110055",0,0,0,0
"ENSMUSG00000110056",0,0,0,0
"ENSMUSG00000110057",7,8,1,9
"ENSMUSG00000110058",0,0,0,0
"ENSMUSG00000110059",0,0,0,0
"ENSMUSG00000110060",1,0,0,0
"ENSMUSG00000110061",2,0,0,0
"ENSMUSG00000110062",15,25,6,7
"ENSMUSG00000110063",3,0,2,0
"ENSMUSG00000110064",0,0,0,0
"ENSMUSG00000110065",0,0,0,0
"ENSMUSG00000110066",0,0,0,0
"ENSMUSG00000110067",9,1,4,3
"ENSMUSG00000110068",3,0,0,0
"ENSMUSG00000110069",0,0,0,0
"ENSMUSG00000110070",59,40,48,58
"ENSMUSG00000110071",0,0,3,0
"ENSMUSG00000110072",0,0,0,0
"ENSMUSG00000110073",0,0,2,0
"ENSMUSG00000110074",0,0,0,0
"ENSMUSG00000110075",0,0,0,0
"ENSMUSG00000110076",0,0,0,0
"ENSMUSG00000110077",22,6,19,9
"ENSMUSG00000110078",0,0,0,0
"ENSMUSG00000110079",0,0,0,0
"ENSMUSG00000110080",462,354,483,357
"ENSMUSG00000110081",0,0,0,0
"ENSMUSG00000110082",0,0,0,0
"ENSMUSG00000110083",0,0,0,0
"ENSMUSG00000110084",2,2,1,1
"ENSMUSG00000110085",0,0,0,0
"ENSMUSG00000110086",122,151,92,83
"ENSMUSG00000110087",1,6,5,4
"ENSMUSG00000110088",2,4,5,1
"ENSMUSG00000110089",1,3,0,2
"ENSMUSG00000110090",0,0,0,0
"ENSMUSG00000110091",1,0,4,3
"ENSMUSG00000110092",0,0,0,0
"ENSMUSG00000110093",0,0,0,1
"ENSMUSG00000110094",0,0,0,0
"ENSMUSG00000110095",0,0,0,0
"ENSMUSG00000110096",0,0,0,0
"ENSMUSG00000110097",0,0,0,0
"ENSMUSG00000110098",0,0,2,0
"ENSMUSG00000110099",0,2,6,0
"ENSMUSG00000110100",0,0,0,0
"ENSMUSG00000110101",1,1,3,1
"ENSMUSG00000110102",0,0,0,0
"ENSMUSG00000110103",0,0,0,0
"ENSMUSG00000110104",0,0,0,0
"ENSMUSG00000110105",67,42,55,50
"ENSMUSG00000110106",0,0,1,0
"ENSMUSG00000110108",0,0,0,0
"ENSMUSG00000110109",0,0,0,0
"ENSMUSG00000110110",0,1,0,0
"ENSMUSG00000110111",0,0,0,0
"ENSMUSG00000110112",0,0,0,0
"ENSMUSG00000110113",0,0,0,0
"ENSMUSG00000110114",0,0,2,0
"ENSMUSG00000110115",0,0,0,0
"ENSMUSG00000110116",0,0,0,0
"ENSMUSG00000110117",0,0,0,0
"ENSMUSG00000110118",0,0,0,0
"ENSMUSG00000110119",1,2,0,0
"ENSMUSG00000110120",12,9,9,5
"ENSMUSG00000110121",0,0,0,0
"ENSMUSG00000110122",0,0,0,0
"ENSMUSG00000110123",0,2,1,0
"ENSMUSG00000110124",23,19,32,25
"ENSMUSG00000110125",8,2,6,10
"ENSMUSG00000110126",0,0,3,1
"ENSMUSG00000110127",8,2,9,8
"ENSMUSG00000110128",0,0,0,0
"ENSMUSG00000110129",41,17,22,14
"ENSMUSG00000110130",0,0,0,0
"ENSMUSG00000110131",0,0,0,0
"ENSMUSG00000110132",0,0,0,0
"ENSMUSG00000110133",0,0,0,0
"ENSMUSG00000110134",0,0,0,0
"ENSMUSG00000110135",0,0,0,0
"ENSMUSG00000110136",0,0,2,1
"ENSMUSG00000110137",0,0,0,1
"ENSMUSG00000110138",0,0,0,0
"ENSMUSG00000110139",0,0,0,0
"ENSMUSG00000110140",1,1,1,1
"ENSMUSG00000110141",0,0,0,0
"ENSMUSG00000110142",0,0,0,0
"ENSMUSG00000110143",0,0,0,0
"ENSMUSG00000110144",4,1,2,3
"ENSMUSG00000110145",0,0,0,0
"ENSMUSG00000110146",3,0,0,0
"ENSMUSG00000110147",0,0,0,0
"ENSMUSG00000110148",19,25,15,48
"ENSMUSG00000110149",0,0,0,0
"ENSMUSG00000110150",0,2,0,0
