"Gene","GSM7083658","GSM7083659","GSM7083660"
"N4bp2l1",175,263,213
"N4bp2l2",382,511,464
"N4bp3",74,63,59
"N6amt1",481,539,516
"N6amt2",173,195,225
"Naa10",174,210,190
"Naa11",0,1,0
"Naa15",659,729,653
"Naa16",71,74,60
"Naa20",428,475,426
"Naa25",181,241,264
"Naa30",395,445,462
"Naa35",698,799,785
"Naa38",621,759,794
"Naa40",100,94,137
"Naa50",545,697,612
"Naa60",650,803,800
"Naaa",154,174,142
"Naalad2",6,4,2
"Naaladl1",0,0,0
"Nab1",207,245,265
"Nab2",193,211,175
"Nabp1",67,52,47
"Nabp2",248,341,298
"Naca",609,800,684
"Nacad",181,227,231
"Nacc1",395,489,489
"Nacc2",1459,1523,1681
"Nadk",274,319,290
"Nadk2",122,177,123
"Nadsyn1",11,20,21
"Nae1",346,402,358
"Naf1",119,184,239
"Naga",43,55,34
"Nagk",336,371,365
"Naglu",58,57,49
"Nagpa",137,161,145
"Nags",0,1,0
"Naif1",4,5,20
"Naip1",6,2,0
"Naip2",8,9,5
"Naip5",4,1,3
"Naip6",2,8,2
"Naip7",0,0,0
"Nalcn",477,532,614
"Nampt",372,471,399
"Nanog",4,6,6
"Nanos1",237,231,333
"Nanos2",0,2,5
"Nanos3",5,13,10
"Nanp",158,211,244
"Nans",60,122,73
"Nap1l1",936,1071,889
"Nap1l2",787,890,806
"Nap1l3",653,763,698
"Nap1l4",1330,1515,1752
"Nap1l5",4737,5756,5470
"Napa",1025,1170,1242
"Napb",4339,4706,5646
"Napepld",164,142,216
"Napg",1192,1312,1303
"Naprt",10,21,20
"Napsa",3,1,6
"Narf",205,198,239
"Narfl",401,487,543
"Nars",1655,1726,2024
"Nars2",34,39,45
"Nasp",150,228,231
"Nat1",5,6,5
"Nat10",52,67,66
"Nat14",478,523,514
"Nat2",8,8,4
"Nat3",0,0,0
"Nat6",38,74,81
"Nat8",26,14,34
"Nat8l",2180,2362,2867
"Nat9",55,57,74
"Natd1",62,69,60
"Nav1",781,995,1049
"Nav2",175,216,173
"Nav3",514,447,596
"Nbas",121,115,151
"Nbea",2145,2118,2315
"Nbeal1",281,270,377
"Nbeal2",14,22,30
"Nbl1",251,289,300
"Nbn",141,147,128
"Nbr1",864,1019,804
"Ncald",6887,6962,8125
"Ncam1",7624,8928,7511
"Ncam2",553,596,621
"Ncan",1651,1791,1946
"Ncapd2",155,163,153
"Ncapd3",120,149,100
"Ncapg",2,1,3
"Ncapg2",19,24,40
"Ncaph",5,1,9
"Ncaph2",493,574,704
"Ncbp1",326,396,440
"Ncbp2",375,354,421
"Nccrp1",0,1,2
"Ncdn",5098,6714,6412
"Nceh1",906,1064,1246
"Ncf1",74,67,89
"Ncf2",16,22,26
"Ncf4",7,1,4
"Nck1",148,212,228
"Nck2",148,192,166
"Nckap1",3291,3231,3243
"Nckap1l",35,48,46
"Nckap5",36,61,91
"Nckap5l",37,42,24
"Nckipsd",213,207,320
"Ncl",4506,4905,4415
"Ncln",168,203,263
"Ncmap",9,25,9
"Ncoa1",1244,1159,1175
"Ncoa2",216,315,234
"Ncoa3",171,168,180
"Ncoa4",186,227,170
"Ncoa5",269,346,326
"Ncoa6",496,611,501
"Ncoa7",1352,1604,1594
"Ncor1",3927,4090,3945
"Ncor2",577,700,767
"Ncr1",0,0,0
"Ncs1",1504,1659,2108
"Ncstn",100,140,106
"Nctc1",0,0,0
"Ndc1",14,4,18
"Ndc80",2,8,3
"Nde1",440,483,580
"Ndel1",855,1089,1070
"Ndfip1",77,86,101
"Ndfip2",3088,3564,3340
"Ndn",1354,1937,1416
"Ndnf",75,127,46
"Ndnl2",302,327,370
"Ndor1",42,22,18
"Ndp",54,67,64
"Ndrg1",785,858,883
"Ndrg2",6417,8045,8746
"Ndrg3",1511,1813,1831
"Ndrg4",8358,10035,8455
"Ndst1",597,618,725
"Ndst2",51,82,100
"Ndst3",163,186,166
"Ndst4",46,40,39
"Ndufa1",1233,1520,1418
"Ndufa10",1749,1968,2625
"Ndufa11",949,1240,1045
"Ndufa12",1165,1264,1413
"Ndufa13",1524,1967,1870
"Ndufa2",1885,2229,2335
"Ndufa3",1140,1290,1508
"Ndufa4",1353,1596,1194
"Ndufa4l2",18,28,22
"Ndufa5",2301,2822,2610
"Ndufa6",1977,2252,2087
"Ndufa7",808,974,1123
"Ndufa8",1181,1299,1349
"Ndufa9",518,583,673
"Ndufab1",121,165,137
"Ndufaf1",114,126,198
"Ndufaf2",244,295,250
"Ndufaf3",309,386,224
"Ndufaf4",396,424,419
"Ndufaf5",220,285,271
"Ndufaf6",42,70,60
"Ndufaf7",175,205,219
"Ndufb10",1282,1622,1375
"Ndufb11",782,986,858
"Ndufb2",553,759,719
"Ndufb3",3234,3740,3624
"Ndufb4",866,1040,751
"Ndufb5",2224,2626,2677
"Ndufb6",532,614,575
"Ndufb7",718,739,919
"Ndufb8",2227,2314,3066
"Ndufb9",2385,2771,2932
"Ndufc1",1105,1415,1268
"Ndufc2",2092,2456,2161
"Ndufs1",972,1236,1079
"Ndufs2",1076,1190,1353
"Ndufs3",584,643,631
"Ndufs4",914,1103,940
"Ndufs5",710,873,685
"Ndufs6",841,839,966
"Ndufs7",639,877,700
"Ndufs8",678,734,821
"Ndufv1",1316,1617,1426
"Ndufv2",1522,2021,1856
"Ndufv3",1310,1549,1679
"Neat1",917,996,1197
"Neb",12,18,19
"Nebl",19,33,28
"Necab1",750,826,702
"Necab2",302,240,288
"Necab3",151,163,150
"Necap1",1020,1278,1156
"Necap2",137,211,144
"Nedd1",11,8,10
"Nedd4",2817,3212,2780
"Nedd4l",1259,1354,1367
"Nedd8",1875,2154,2883
"Nedd9",75,110,104
"Nefh",1112,1488,1623
"Nefl",2798,3192,3804
"Nefm",3437,4099,3591
"Negr1",1527,1577,1388
"Neil1",3,0,7
"Neil2",18,26,31
"Neil3",2,0,0
"Nek1",349,408,397
"Nek10",1,0,0
"Nek11",2,3,4
"Nek2",1,12,4
"Nek3",16,40,20
"Nek4",221,244,359
"Nek5",3,12,11
"Nek6",201,223,186
"Nek7",124,170,135
"Nek8",15,8,11
"Nek9",177,236,314
"Nelfa",208,243,278
"Nelfb",194,219,269
"Nelfcd",480,509,645
"Nelfe",99,113,133
"Nell1",343,342,385
"Nell1os",0,0,0
"Nell2",2375,2514,2904
"Nemf",1058,1131,938
"Nenf",389,555,538
"Neo1",631,747,881
"Nepn",0,0,1
"Nes",37,31,31
"Nespas",6,0,7
"Net1",253,290,245
"Neto1",302,373,442
"Neto2",634,652,650
"Neu1",427,445,579
"Neu2",18,17,37
"Neu3",11,20,4
"Neu4",81,51,53
"Neurl1a",1130,1346,1548
"Neurl1b",2521,2631,2862
"Neurl2",10,8,14
"Neurl3",4,5,2
"Neurl4",335,371,421
"Neurod1",274,267,204
"Neurod2",2212,2255,2364
"Neurod4",2,4,13
"Neurod6",975,919,1147
"Neurog1",0,0,0
"Neurog2",24,23,13
"Neurog3",0,0,0
"Nexn",479,568,339
"Nf1",145,185,207
"Nf2",379,506,516
"Nfam1",9,12,15
"Nfasc",1223,1391,2641
"Nfat5",422,501,491
"Nfatc1",31,39,62
"Nfatc2",63,64,99
"Nfatc2ip",27,29,29
"Nfatc3",220,255,257
"Nfatc4",12,9,12
"Nfe2",0,0,0
"Nfe2l1",1606,1567,1616
"Nfe2l2",158,173,175
"Nfe2l3",41,40,29
"Nfia",2361,2605,3218
"Nfib",2460,2649,2941
"Nfic",1944,2201,2283
"Nfil3",62,53,47
"Nfix",2729,2891,3496
"Nfkb1",45,67,62
"Nfkb2",1800,2082,1382
"Nfkbia",1031,1123,1180
"Nfkbib",644,843,763
"Nfkbid",8,10,5
"Nfkbie",14,24,10
"Nfkbil1",48,63,51
"Nfkbiz",21,44,21
"Nfrkb",70,89,87
"Nfs1",146,233,150
"Nfu1",205,282,277
"Nfx1",707,686,832
"Nfxl1",48,40,33
"Nfya",51,38,32
"Nfyb",922,1016,1193
"Nfyc",208,173,193
"Ngb",50,68,55
"Ngdn",274,309,368
"Ngef",1561,1623,1735
"Ngf",32,22,24
"Ngfr",20,52,58
"Ngfrap1",4282,4941,5191
"Ngly1",111,113,84
"Ngp",6,12,6
"Ngrn",399,546,497
"Nhej1",11,13,10
"Nhlh1",9,2,10
"Nhlh2",54,74,56
"Nhlrc1",124,139,182
"Nhlrc2",127,133,157
"Nhlrc3",0,0,0
"Nhlrc4",4,5,12
"Nhp2",176,222,181
"Nhp2l1",546,586,705
"Nhs",0,5,6
"Nhsl1",144,134,135
"Nhsl2",413,380,547
"Nicn1",733,763,944
"Nid1",32,48,42
"Nid2",21,23,19
"Nif3l1",106,125,122
"Nifk",296,307,351
"Nim1k",259,277,271
"Nin",165,192,229
"Ninj1",145,205,128
"Ninj2",28,48,49
"Ninl",42,54,54
"Nip7",217,244,259
"Nipa1",130,144,95
"Nipa2",185,185,144
"Nipal1",3,3,0
"Nipal2",40,62,80
"Nipal3",428,527,461
"Nipal4",14,13,10
"Nipbl",973,1058,1169
"Nipsnap1",470,591,593
"Nipsnap3a",0,0,0
"Nipsnap3b",95,88,83
"Nisch",1099,1412,1502
"Nit1",183,198,219
"Nit2",134,139,144
"Nkain1",441,466,618
"Nkain2",231,273,240
"Nkain3",41,60,49
"Nkain4",94,118,188
"Nkap",202,241,171
"Nkapl",37,39,45
"Nkd1",153,195,222
"Nkd2",48,47,59
"Nkg7",3,1,0
"Nkiras1",1499,1804,1720
"Nkiras2",32,67,34
"Nkpd1",4,15,6
"Nkrf",129,160,151
"Nktr",617,641,700
"Nkx1-1",0,0,0
"Nkx1-2",0,0,0
"Nkx2-1",7,5,8
"Nkx2-2",28,64,49
"Nkx2-2os",10,8,5
"Nkx2-3",0,0,0
"Nkx2-4",0,0,0
"Nkx2-5",0,0,0
"Nkx2-6",0,0,0
"Nkx2-9",6,26,12
"Nkx3-1",10,0,5
"Nkx3-2",0,0,0
"Nkx6-1",4,5,8
"Nkx6-2",600,766,970
"Nkx6-3",0,0,0
"Nle1",44,31,18
"Nlgn1",889,965,973
"Nlgn2",1025,1365,921
"Nlgn3",35,46,38
"Nlk",2177,2140,2531
"Nln",76,125,158
"Nlrc3",0,0,0
"Nlrc4",5,2,3
"Nlrc5",2,2,0
"Nlrp10",0,2,0
"Nlrp12",1,1,0
"Nlrp14",0,0,0
"Nlrp1a",2,1,3
"Nlrp1b",3,0,0
"Nlrp1c-ps",0,0,0
"Nlrp2",0,0,0
"Nlrp3",0,4,6
"Nlrp4a",0,0,0
"Nlrp4b",0,0,0
"Nlrp4c",0,0,0
"Nlrp4e",0,1,0
"Nlrp4f",0,0,1
"Nlrp4g",0,2,7
"Nlrp5",0,2,0
"Nlrp5-ps",0,1,1
"Nlrp6",6,10,3
"Nlrp9a",0,0,0
"Nlrp9b",0,0,0
"Nlrp9c",0,0,0
"Nlrx1",27,16,29
"Nmb",25,75,46
"Nmbr",2,1,0
"Nmd3",128,119,165
"Nme1",1610,1945,1837
"Nme2",966,1133,1162
"Nme3",379,478,473
"Nme4",29,15,16
"Nme5",67,62,108
"Nme6",19,25,21
"Nme7",11561,13543,12550
"Nme8",0,0,1
"Nme9",0,0,0
"Nmi",25,41,40
"Nmnat1",4,9,6
"Nmnat2",1378,1578,1427
"Nmnat3",32,42,34
"Nmral1",125,116,124
"Nmrk1",15,16,21
"Nmrk2",2,0,3
"Nms",5,4,0
"Nmt1",1033,1127,1198
"Nmt2",531,588,660
"Nmu",1,1,5
"Nmur1",0,0,0
"Nmur2",2,1,0
"Nnat",1841,2483,2987
"Nnmt",4,3,0
"Nnt",106,190,127
"Noa1",143,192,162
"Nob1",101,105,125
"Nobox",0,0,0
"Noc2l",330,355,367
"Noc3l",131,170,105
"Noc4l",133,142,118
"Nod1",29,39,25
"Nod2",3,3,1
"Nodal",0,2,1
"Nog",54,98,98
"Nol10",212,229,252
"Nol11",213,279,207
"Nol12",141,123,148
"Nol3",256,316,313
"Nol4",660,744,596
"Nol4l",236,271,258
"Nol6",336,345,441
"Nol7",615,711,591
"Nol8",370,421,412
"Nol9",94,105,137
"Nolc1",663,654,754
"Nom1",228,213,258
"Nomo1",517,599,706
"Nono",619,730,806
"Nop10",700,880,882
"Nop14",279,366,247
"Nop16",164,191,205
"Nop2",125,183,210
"Nop56",438,625,457
"Nop58",627,748,565
"Nop9",124,122,123
"Nos1",413,496,614
"Nos1ap",654,699,971
"Nos2",1,0,4
"Nos3",47,53,63
"Nosip",278,325,363
"Nostrin",43,37,41
"Notch1",162,156,189
"Notch2",103,137,115
"Notch3",47,77,72
"Notch4",22,21,44
"Noto",1,0,0
"Notum",30,11,20
"Nov",310,390,279
"Nova1",363,476,416
"Nova2",519,606,741
"Nox1",627,750,871
"Nox3",0,0,0
"Nox4",0,5,2
"Noxa1",0,0,1
"Noxo1",16,11,22
"Noxred1",3,4,5
"Npas1",24,25,21
"Npas2",131,126,108
"Npas3",311,362,397
"Npas4",13,22,51
"Npat",226,301,256
"Npb",4,12,6
"Npbwr1",0,5,3
"Npc1",533,580,724
"Npc1l1",0,8,5
"Npc2",755,890,1086
"Npcd",4701,4253,5234
"Npdc1",744,858,1036
"Npepl1",40,44,45
"Npepps",1685,1905,2241
"Npff",5,0,4
"Npffr1",7,5,4
"Npffr2",0,0,1
"Nphp1",125,99,132
"Nphp3",20,40,19
"Nphp4",20,26,26
"Nphs1",11,15,5
"Nphs1os",0,6,0
"Nphs2",3,7,4
"Npl",14,21,17
"Nploc4",195,307,319
"Npm1",1040,1316,1115
"Npm2",6,5,4
"Npm3",25,41,33
"Npm3-ps1",24,31,28
"Npnt",117,111,170
"Nppa",7,10,10
"Nppb",0,0,0
"Nppc",136,134,106
"Npr1",15,16,14
"Npr2",266,264,354
"Npr3",112,148,139
"Nprl2",180,210,227
"Nprl3",227,255,251
"Nps",0,0,6
"Npsr1",6,2,2
"Nptn",4165,4775,4096
"Nptx1",1375,1475,1772
"Nptx2",288,330,314
"Nptxr",4701,4252,5230
"Npvf",0,0,0
"Npw",0,0,0
"Npy",1237,1412,1386
"Npy1r",134,136,162
"Npy2r",108,92,119
"Npy4r",0,0,0
"Npy5r",25,51,24
"Npy6r",0,0,0
"Nqo1",33,50,25
"Nqo2",97,88,91
"Nr0b1",1,0,2
"Nr0b2",0,2,4
"Nr1d1",456,499,587
"Nr1d2",1275,1406,1194
"Nr1h2",219,220,224
"Nr1h3",11,19,19
"Nr1h4",7,3,0
"Nr1h5",0,0,0
"Nr1i2",1,0,0
"Nr1i3",6,6,5
"Nr2c1",55,62,76
"Nr2c2",1549,1656,2006
"Nr2c2ap",206,208,259
"Nr2e1",46,63,66
"Nr2e3",0,0,0
"Nr2f1",1851,1971,1914
"Nr2f2",984,1162,1016
"Nr2f6",153,145,173
"Nr3c1",770,828,697
"Nr3c2",15,17,20
"Nr4a1",160,223,280
"Nr4a2",868,848,992
"Nr4a3",138,133,140
"Nr5a1",0,0,0
"Nr5a2",0,2,0
"Nr6a1",114,98,146
"Nradd",10,17,12
"Nrap",14,6,6
"Nrarp",154,197,152
"Nras",704,641,714
"Nrbf2",96,119,136
"Nrbp1",348,412,381
"Nrbp2",450,589,617
"Nrcam",1451,1723,2016
"Nrd1",1176,1260,1087
"Nrde2",171,192,200
"Nrep",658,822,883
"Nrf1",88,88,111
"Nrg1",13,13,23
"Nrg2",49,80,87
"Nrg3",115,141,109
"Nrg3os",4,1,0
"Nrg4",1,1,3
"Nrgn",37281,36623,45472
"Nrip1",110,156,180
"Nrip2",185,167,154
"Nrip3",1897,2507,2115
"Nrk",3,0,1
"Nrl",0,10,11
"Nrm",18,21,16
"Nrn1",2243,2435,2378
"Nrn1l",20,20,22
"Nron",0,0,1
"Nrp",16,31,41
"Nrp1",648,642,723
"Nrp2",268,322,372
"Nrros",55,53,69
"Nrsn1",3413,3657,3801
"Nrsn2",857,1032,937
"Nrtn",43,52,32
"Nrxn1",9920,10252,9760
"Nrxn2",14386,14582,19665
"Nrxn3",6799,7754,8389
"Nsa2",760,859,812
"Nsd1",1297,1409,1691
"Nsdhl",163,203,165
"Nsf",5464,6539,6714
"Nsfl1c",534,632,787
"Nsg1",2491,2651,2726
"Nsg2",4573,5292,4893
"Nsl1",3,1,4
"Nsmaf",179,197,243
"Nsmce1",68,85,86
"Nsmce2",175,233,259
"Nsmce4a",275,372,313
"Nsmf",1505,1563,1931
"Nsun2",579,657,688
"Nsun3",4,2,6
"Nsun4",98,101,117
"Nsun5",274,368,326
"Nsun6",36,39,50
"Nsun7",29,41,64
"Nt5c",315,415,391
"Nt5c1a",0,0,1
"Nt5c1b",0,0,0
"Nt5c2",208,251,272
"Nt5c3",605,791,818
"Nt5c3b",115,140,88
"Nt5dc1",15,27,5
"Nt5dc2",94,117,113
"Nt5dc3",712,758,821
"Nt5e",30,45,19
"Nt5m",235,267,233
"Ntan1",366,401,526
"Ntf3",19,20,11
"Ntf5",0,1,0
"Nthl1",9,6,11
"Ntm",4133,4232,4546
"Ntmt1",84,133,124
"Ntn1",32,44,32
"Ntn3",70,71,87
"Ntn4",2,0,0
"Ntn5",18,22,30
"Ntng1",521,718,737
"Ntng2",1,0,0
"Ntpcr",199,232,301
"Ntrk1",7,5,7
"Ntrk2",4429,4653,5314
"Ntrk3",905,913,1135
"Nts",127,162,127
"Ntsr1",49,56,32
"Ntsr2",828,1130,976
"Nuak1",719,727,875
"Nuak2",4,5,7
"Nub1",687,684,775
"Nubp1",76,81,75
"Nubp2",128,141,156
"Nubpl",11,15,33
"Nucb1",319,355,423
"Nucb2",219,238,242
"Nucks1",4499,4960,5120
"Nudc",566,674,711
"Nudcd1",144,179,181
"Nudcd2",204,235,257
"Nudcd3",1094,1161,1372
"Nudt1",63,85,88
"Nudt10",243,244,227
"Nudt11",475,568,413
"Nudt12",2,3,12
"Nudt13",101,126,158
"Nudt14",57,72,39
"Nudt15",5,2,9
"Nudt16",117,186,188
"Nudt16l1",590,634,901
"Nudt17",119,104,129
"Nudt18",206,256,319
"Nudt19",512,626,529
"Nudt2",109,155,110
"Nudt21",72,115,100
"Nudt22",43,69,47
"Nudt3",11509,11700,12503
"Nudt4",1572,1696,1517
"Nudt5",39,39,44
"Nudt6",56,63,28
"Nudt7",34,38,38
"Nudt8",31,31,26
"Nudt9",412,502,450
"Nuf2",25,26,20
"Nufip1",102,90,133
"Nufip2",1518,1601,1678
"Nuggc",0,0,0
"Numa1",293,298,399
"Numb",233,220,234
"Numbl",599,622,785
"Nup107",244,274,272
"Nup133",105,108,132
"Nup153",168,193,172
"Nup155",84,95,77
"Nup160",24,30,30
"Nup188",57,61,60
"Nup205",46,72,85
"Nup210",68,84,68
"Nup210l",2,5,3
"Nup214",163,244,293
"Nup35",62,73,69
"Nup37",73,54,40
"Nup43",27,29,26
"Nup50",290,363,468
"Nup54",21,38,21
"Nup62",267,273,268
"Nup62-il4i1",7,11,18
"Nup62cl",0,0,0
"Nup85",295,314,333
"Nup88",499,571,607
"Nup93",204,220,289
"Nup98",55,98,50
"Nupl1",77,105,143
"Nupl2",38,70,46
"Nupr1",81,82,62
"Nupr1l",12,16,8
"Nus1",873,1087,880
"Nusap1",33,38,19
"Nutf2",1,0,0
"Nutf2-ps1",202,240,189
"Nutm1",1,4,1
"Nutm2",0,0,0
"Nvl",150,184,171
"Nwd1",175,185,198
"Nwd2",512,516,691
"Nxf1",197,243,297
"Nxf2",0,0,0
"Nxf3",0,0,0
"Nxf7",0,0,0
"Nxn",120,124,161
"Nxnl1",4,5,0
"Nxnl2",1,2,1
"Nxpe2",11,3,0
"Nxpe3",226,252,252
"Nxpe4",37,53,23
"Nxpe5",0,0,0
"Nxph1",81,108,137
"Nxph2",19,36,22
"Nxph3",126,104,130
"Nxph4",31,51,46
"Nxt1",39,60,78
"Nxt2",276,276,251
"Nyap1",74,70,149
"Nyap2",35,33,42
"Nynrin",48,44,40
"Nyx",5,3,4
"Oacyl",5,6,4
"Oaf",111,121,121
"Oard1",57,86,62
"Oas1a",3,6,3
"Oas1b",3,0,2
"Oas1c",5,9,6
"Oas1d",0,0,0
"Oas1e",1,0,0
"Oas1f",0,0,0
"Oas1g",1,3,2
"Oas1h",0,0,0
"Oas2",1,2,3
"Oas3",0,0,0
"Oasl1",4,4,1
"Oasl2",19,24,10
"Oat",463,465,506
"Oaz1",14,6,9
"Oaz1-ps",1595,1631,1619
"Oaz2",1179,1272,1437
"Oaz3",13,24,8
"Obfc1",52,55,36
"Obox1",0,0,0
"Obox2",0,0,0
"Obox3",1,0,0
"Obox5",0,0,0
"Obox6",0,0,0
"Obox7",0,0,0
"Obp1a",0,0,0
"Obp2a",0,0,0
"Obp2b",0,0,0
"Obscn",14,7,18
"Obsl1",2,5,3
"Oc90",0,2,0
"Oca2",6,7,4
"Ocel1",19,21,23
"Ociad1",1983,2147,2010
"Ociad2",1078,1231,1334
"Ocln",32,21,10
"Ocm",2,3,0
"Ocrl",438,524,493
"Ocstamp",0,0,0
"Odam",0,0,0
"Odc1",286,284,317
"Odf1",0,0,0
"Odf2",261,322,348
"Odf2l",44,55,65
"Odf3",0,2,0
"Odf3b",7,4,15
"Odf3l1",0,0,0
"Odf3l2",2,6,5
"Odf4",0,0,0
"Ofcc1",0,0,0
"Ofd1",109,139,114
"Ogdh",1325,1499,1802
"Ogdhl",0,2,0
"Ogfod1",622,692,679
"Ogfod2",274,326,362
"Ogfod3",58,42,48
"Ogfr",138,143,161
"Ogfrl1",2844,3670,2894
"Ogg1",512,635,692
"Ogn",63,107,55
"Ogt",707,811,847
"Oip5",7,8,5
"Oit1",0,0,0
"Oit3",0,0,0
"Ola1",1674,1846,1829
"Olah",0,1,0
"Olfm1",10533,10680,11528
"Olfm2",5,21,23
"Olfm3",422,480,473
"Olfm4",1,0,0
"Olfml1",77,86,77
"Olfml2a",0,0,0
"Olfml2b",103,127,140
"Olfml3",101,94,93
"Olfr1",0,0,0
"Olfr10",0,0,0
"Olfr100",0,0,0
"Olfr1000",0,0,0
"Olfr1002",0,0,0
"Olfr1006",0,0,0
"Olfr1008",0,0,0
"Olfr1009",0,0,0
"Olfr101",0,0,0
"Olfr1010",0,0,0
"Olfr1012",0,0,0
"Olfr1013",0,0,0
"Olfr1014",0,0,0
"Olfr1015",0,0,0
"Olfr1016",0,0,0
"Olfr1018",0,0,0
"Olfr1019",0,0,0
"Olfr102",0,0,0
"Olfr1020",0,0,0
"Olfr1022",0,0,0
"Olfr1023",0,0,0
"Olfr1024",0,0,0
"Olfr1026",0,0,0
"Olfr1028",0,0,0
"Olfr1029",0,0,0
"Olfr103",0,0,0
"Olfr1030",0,0,0
"Olfr1031",0,0,0
"Olfr1032",0,0,0
"Olfr1033",0,2,0
"Olfr1034",0,0,0
"Olfr1036",0,0,0
"Olfr1037",0,0,0
"Olfr1038-ps",0,0,0
"Olfr1039",0,0,0
"Olfr1040",0,0,0
"Olfr1042",0,0,0
"Olfr1043",0,0,0
"Olfr1044",0,0,0
"Olfr1045",0,0,0
"Olfr1046",0,0,0
"Olfr1047",0,0,0
"Olfr1048",0,0,0
"Olfr1049",0,0,0
"Olfr1051",0,0,0
"Olfr1052",0,0,0
"Olfr1053",0,0,0
"Olfr1054",0,0,0
"Olfr1055",0,0,0
"Olfr1056",0,0,0
"Olfr1057",0,0,0
"Olfr1058",0,0,0
"Olfr1061",0,0,0
"Olfr1062",0,0,0
"Olfr1065",0,0,0
"Olfr1066",0,0,0
"Olfr107",0,0,0
"Olfr1076",0,0,0
"Olfr1077-ps1",0,0,0
"Olfr1079",0,0,0
"Olfr108",0,0,0
"Olfr1080",0,0,0
"Olfr1082",0,0,0
"Olfr1084",0,0,0
"Olfr1085",0,0,0
"Olfr1086",0,0,0
"Olfr1087",0,0,0
"Olfr1089",0,0,0
"Olfr109",0,0,0
"Olfr1090",3,0,0
"Olfr1093",0,0,0
"Olfr1094",0,0,0
"Olfr1095",0,0,0
"Olfr1097",0,0,0
"Olfr1098",0,0,0
"Olfr1099",0,0,0
"Olfr11",0,0,0
"Olfr110",0,0,0
"Olfr1100",0,0,0
"Olfr1101",0,0,0
"Olfr1102",0,0,0
"Olfr1104",0,0,0
"Olfr1105",0,0,0
"Olfr1106",0,0,0
"Olfr1107",0,0,0
"Olfr1109",0,0,0
"Olfr111",0,0,0
"Olfr1110",0,0,0
"Olfr1111",0,0,0
"Olfr1112",0,0,0
"Olfr1113",0,0,0
"Olfr1115",0,0,0
"Olfr1116",0,0,0
"Olfr1118",0,0,0
"Olfr112",1,0,0
"Olfr1120",0,0,0
"Olfr1121",0,0,0
"Olfr1122",0,0,0
"Olfr1123",0,0,0
"Olfr1124",0,0,0
"Olfr1126",0,0,0
"Olfr1128",0,0,0
"Olfr1129",0,0,0
"Olfr113",0,0,0
"Olfr1130",1,0,0
"Olfr1131",0,0,0
"Olfr1132",0,0,0
"Olfr1133",0,0,0
"Olfr1134",0,0,0
"Olfr1135",0,0,0
"Olfr1136",0,0,5
"Olfr1137",0,0,0
"Olfr1138",0,0,0
"Olfr114",0,0,0
"Olfr1140",0,0,0
"Olfr1141",0,0,0
"Olfr1143",0,0,0
"Olfr1145",0,0,0
"Olfr1148",0,0,0
"Olfr115",0,0,0
"Olfr1151",0,0,0
"Olfr1152",0,0,0
"Olfr1153",0,0,0
"Olfr1154",0,0,0
"Olfr1155",0,0,0
"Olfr1156",0,0,0
"Olfr1157",0,0,0
"Olfr1158",0,0,0
"Olfr116",0,0,0
"Olfr1160",0,0,0
"Olfr1161",0,0,0
"Olfr1162",0,0,0
"Olfr1163",0,0,0
"Olfr1164",0,0,0
"Olfr1166",0,0,0
"Olfr1167",0,0,0
"Olfr1168",0,0,0
"Olfr117",0,0,0
"Olfr1170",0,0,0
"Olfr1173",0,0,0
"Olfr1176",0,0,0
"Olfr1178",0,0,0
"Olfr1179",0,0,0
"Olfr118",0,0,0
"Olfr1180",0,0,0
"Olfr1181",0,0,0
"Olfr1182",0,0,0
"Olfr1183",0,0,0
"Olfr1184",0,0,0
"Olfr1186",0,0,0
"Olfr1188",0,0,0
"Olfr1189",0,0,0
"Olfr119",0,0,0
"Olfr1193",0,0,0
"Olfr1195",0,0,0
"Olfr1196",0,0,0
"Olfr1197",0,0,0
"Olfr1198",0,0,0
"Olfr1199",0,0,0
"Olfr12",0,0,0
"Olfr120",1,0,0
"Olfr1200",0,0,0
"Olfr1201",0,0,0
"Olfr1202",0,0,0
"Olfr1204",0,0,0
"Olfr1205",0,0,0
"Olfr1206",0,0,8
"Olfr1208",0,0,0
"Olfr1209",0,0,0
"Olfr121",0,0,0
"Olfr1211",0,0,0
"Olfr1212",0,0,0
"Olfr1213",0,0,0
"Olfr1214",0,0,0
"Olfr1215",0,0,0
"Olfr1216",0,0,0
"Olfr1217",0,0,0
"Olfr1218",0,0,0
"Olfr1219",0,0,0
"Olfr122",0,0,0
"Olfr1220",0,0,0
"Olfr1221",0,0,0
"Olfr1222",0,0,0
"Olfr1223",0,0,0
"Olfr1225",0,0,0
"Olfr1226",0,0,0
"Olfr1228",0,0,0
"Olfr1229",0,0,0
"Olfr123",0,0,0
"Olfr1230",0,0,0
"Olfr1231",0,0,0
"Olfr1232",0,0,0
"Olfr1233",0,0,0
"Olfr1234",0,0,0
"Olfr1238",0,0,0
"Olfr1239",0,0,0
"Olfr124",0,0,0
"Olfr1240",0,0,0
"Olfr1241",0,0,0
"Olfr1242",0,0,0
"Olfr1243",0,0,0
"Olfr1245",0,0,0
"Olfr1246",0,0,0
"Olfr1247",0,0,0
"Olfr1248",0,0,0
"Olfr1249",0,0,0
"Olfr125",0,0,0
"Olfr1250",0,0,0
"Olfr1251",0,0,0
"Olfr1252",0,0,0
"Olfr1253",0,0,0
"Olfr1254",0,0,0
"Olfr1255",0,0,0
